client_id,ds,age,gender,annual_income,credit_score,debt_to_income_ratio,loan_amount,vehicle_value,down_payment,vehicle_type,vehicle_year,annual_mileage,driving_history_accidents,location_risk,loan_term_months,interest_rate,payment_history_late,insurance_coverage_level,is_high_risk
Client_489,2023-05-31,65.4,male,206953.41,850,0.13,81263.33,108046.04,26815.43,SUV,2017,24327.0,3,urban_high,36,5.24,0,comprehensive,1
Client_489,2023-06-01,24.4,male,21621.38,463,0.34,15549.77,17627.33,945.07,sports,2011,10908.0,0,rural,60,12.41,1,comprehensive,0
Client_489,2023-06-02,45.4,female,94670.56,748,0.34,70864.31,85831.74,21391.75,sports,2023,7668.0,0,urban_low,72,4.03,0,basic,0
Client_489,2023-06-03,31.4,female,42691.66,555,0.4,78263.7,103993.41,7137.83,truck,2010,12946.0,1,urban_high,48,14.62,1,comprehensive,0
Client_489,2023-06-04,39.4,male,32871.9,517,0.59,78953.54,87231.75,17418.49,sedan,2012,9906.0,4,urban_high,60,5.13,1,comprehensive,1
Client_489,2023-06-05,48.4,male,169816.86,850,0.32,11760.99,16771.93,3993.6,sedan,2023,25897.0,0,urban_high,72,12.31,1,comprehensive,0
Client_489,2023-06-06,44.4,female,49864.36,552,0.41,33998.58,49505.71,11271.93,sports,2016,17922.0,0,urban_low,48,4.41,1,comprehensive,0
Client_489,2023-06-07,22.4,male,26822.09,451,0.4,65183.34,73178.35,4713.21,truck,2014,21053.0,1,rural,72,8.31,1,basic,0
Client_489,2023-06-08,42.4,female,38878.7,555,0.4,55181.13,77871.48,22534.5,SUV,2021,6226.0,1,urban_high,84,9.89,0,basic,1
Client_489,2023-06-09,33.4,female,72115.1,624,0.22,85065.63,127186.37,35089.58,sedan,2012,6014.0,5,urban_high,72,12.33,0,basic,1
Client_489,2023-06-10,57.4,female,20317.01,576,0.51,37164.12,50424.27,11368.22,truck,2022,13636.0,5,urban_low,36,12.22,1,basic,1
Client_489,2023-06-11,46.4,male,22685.17,526,0.41,83496.71,95757.94,22424.58,luxury,2011,14329.0,0,urban_high,48,13.71,0,comprehensive,1
Client_489,2023-06-12,36.4,female,42696.26,585,0.45,95212.79,130742.6,26991.77,sports,2021,29802.0,2,rural,48,5.8,1,basic,1
Client_489,2023-06-13,27.4,male,53081.07,510,0.3,58099.56,76215.03,19256.06,truck,2021,6779.0,3,urban_low,60,7.84,1,comprehensive,1
Client_489,2023-06-14,54.4,female,33434.44,626,0.48,21369.07,28092.0,5044.08,truck,2016,5608.0,4,urban_low,36,8.25,0,comprehensive,0
Client_489,2023-06-15,26.5,male,46909.43,563,0.33,59455.68,84215.75,10602.7,truck,2019,10116.0,3,urban_high,48,6.74,1,comprehensive,1
Client_489,2023-06-16,59.5,female,27003.84,528,0.5,14242.6,18974.74,4581.65,truck,2023,18444.0,4,rural,36,7.93,0,comprehensive,1
Client_489,2023-06-17,20.5,female,70266.66,576,0.25,39343.56,46479.12,8303.13,truck,2017,6000.0,5,rural,60,14.9,0,basic,0
Client_489,2023-06-18,25.5,male,30790.46,496,0.58,45409.91,53823.75,11474.65,sedan,2016,27036.0,4,urban_low,84,7.43,0,basic,1
Client_489,2023-06-19,49.5,male,54329.42,676,0.47,74200.61,109521.09,23835.65,sedan,2016,26108.0,4,urban_low,36,9.46,1,comprehensive,1
Client_489,2023-06-20,20.5,female,41469.23,450,0.59,15866.98,19672.0,2205.06,sports,2014,19060.0,3,urban_low,48,11.08,1,basic,1
Client_489,2023-06-21,58.5,female,12294.46,498,0.32,91474.21,106100.41,17911.35,sedan,2012,29969.0,5,urban_low,36,4.44,0,comprehensive,1
Client_489,2023-06-22,68.5,male,61977.23,737,0.29,51684.68,74717.52,21910.25,SUV,2015,13965.0,4,urban_high,84,6.08,0,comprehensive,1
Client_489,2023-06-23,51.5,female,127533.49,850,0.12,74482.24,86487.93,6188.44,SUV,2014,15054.0,5,urban_high,36,4.81,1,basic,1
Client_489,2023-06-24,63.5,male,34585.78,621,0.46,72126.57,102234.33,20121.74,SUV,2021,22826.0,2,urban_high,48,4.0,0,comprehensive,1
Client_489,2023-06-25,32.5,male,41899.7,500,0.4,89550.72,127083.34,18539.82,luxury,2011,15027.0,3,urban_low,72,12.71,0,comprehensive,0
Client_489,2023-06-26,68.5,female,43515.56,667,0.43,33200.34,43363.71,6892.21,luxury,2022,11468.0,1,rural,36,10.02,1,comprehensive,1
Client_489,2023-06-27,34.5,female,117374.44,759,0.25,31348.03,35981.5,1981.54,truck,2018,19593.0,2,urban_low,36,8.06,1,comprehensive,0
Client_489,2023-06-28,50.5,male,49555.47,617,0.42,77070.33,93400.89,22843.42,luxury,2018,15021.0,1,urban_high,72,14.64,1,comprehensive,0
Client_489,2023-06-29,48.5,male,42746.79,506,0.5,65158.18,83376.15,9439.92,luxury,2011,19607.0,3,rural,60,8.99,1,comprehensive,1
Client_489,2023-06-30,51.5,male,38524.76,533,0.38,29229.75,42207.52,5601.47,sports,2024,20541.0,1,urban_high,60,14.12,0,basic,0
Client_489,2023-07-01,20.5,male,34105.74,491,0.51,97461.31,135888.22,17161.04,luxury,2022,26548.0,1,urban_low,60,8.81,1,comprehensive,1
Client_489,2023-07-02,20.5,male,32772.72,466,0.44,33206.45,47187.07,7023.28,luxury,2013,24459.0,0,urban_high,48,8.87,1,comprehensive,1
Client_489,2023-07-03,50.5,female,91674.47,732,0.36,81310.24,117624.38,27569.39,truck,2021,28213.0,4,urban_low,36,8.21,1,comprehensive,1
Client_489,2023-07-04,44.5,male,35136.64,499,0.49,88043.59,128126.27,12731.32,sedan,2012,20191.0,5,urban_low,72,6.99,0,basic,1
Client_489,2023-07-05,53.5,male,44645.41,626,0.58,47727.66,68653.69,14949.05,sports,2023,20871.0,1,urban_low,84,5.02,0,basic,0
Client_489,2023-07-06,48.5,male,150161.07,850,0.24,78742.03,99161.04,24673.47,sports,2024,20759.0,4,urban_high,36,8.77,1,basic,0
Client_489,2023-07-07,18.5,male,29940.04,417,0.39,15392.55,18654.01,5046.8,luxury,2018,18943.0,2,urban_low,48,13.02,0,basic,1
Client_489,2023-07-08,31.5,male,27965.69,443,0.55,82033.86,91983.54,8970.91,SUV,2020,29564.0,4,urban_high,72,7.64,0,basic,1
Client_489,2023-07-09,66.5,male,38064.89,658,0.59,67301.31,93978.27,9122.39,SUV,2022,24454.0,2,urban_high,48,4.48,1,comprehensive,1
Client_489,2023-07-10,69.5,male,30048.23,585,0.35,51823.71,69134.35,13127.15,SUV,2019,21813.0,1,urban_high,60,11.72,1,comprehensive,0
Client_489,2023-07-11,44.5,male,74870.87,762,0.12,44976.22,62486.93,15699.58,sports,2014,14071.0,5,urban_high,72,6.28,0,basic,0
Client_489,2023-07-12,46.5,male,62199.87,643,0.33,80591.85,98711.99,23217.87,sports,2020,10458.0,4,urban_low,48,9.95,1,comprehensive,0
Client_489,2023-07-13,18.5,female,22968.9,375,0.31,99098.42,113804.95,32761.25,truck,2022,21397.0,2,urban_low,36,8.4,0,basic,1
Client_489,2023-07-14,61.5,female,59035.36,617,0.57,22371.23,26299.37,6217.56,sedan,2017,21617.0,1,urban_low,60,4.52,0,comprehensive,1
Client_489,2023-07-15,48.5,female,65823.74,611,0.2,37878.58,52724.13,4557.44,sports,2022,16120.0,2,urban_low,48,5.51,1,comprehensive,0
Client_489,2023-07-16,27.5,male,57224.18,669,0.47,12439.25,15030.87,3925.54,SUV,2016,10980.0,0,urban_low,60,6.34,0,basic,0
Client_489,2023-07-17,18.5,female,50787.46,541,0.55,85265.85,126232.18,34285.32,sedan,2022,6692.0,0,urban_high,48,4.45,0,basic,1
Client_489,2023-07-18,43.5,male,60309.9,679,0.12,77799.17,102544.6,21197.3,truck,2019,6255.0,5,urban_low,48,4.51,0,comprehensive,1
Client_489,2023-07-19,68.5,female,32313.68,702,0.39,18777.06,23648.57,4116.83,sports,2017,22755.0,4,urban_high,36,13.87,0,comprehensive,0
Client_490,2023-01-01,53.0,male,132887.98,850,0.34,30051.96,43058.09,8811.37,sedan,2010,12236.0,0,urban_high,72,10.0,0,comprehensive,0
Client_490,2023-01-02,55.0,female,60374.67,671,0.24,44335.09,58268.78,8291.81,sports,2011,19718.0,4,urban_high,60,13.53,0,basic,0
Client_490,2023-01-03,47.0,female,46294.69,576,0.52,96399.24,136655.82,24610.61,sedan,2023,25855.0,5,rural,48,13.23,1,basic,1
Client_490,2023-01-04,20.0,female,11656.64,393,0.3,71272.9,95103.79,9875.92,SUV,2011,15752.0,1,rural,72,10.26,0,basic,1
Client_490,2023-01-05,32.0,male,24586.14,399,0.46,80250.55,106274.39,10295.92,luxury,2016,16778.0,3,urban_high,36,7.58,0,basic,0
Client_490,2023-01-06,38.0,male,68484.6,707,0.16,78125.04,88117.85,12975.44,SUV,2020,14611.0,1,rural,48,8.83,0,basic,0
Client_490,2023-01-07,69.0,female,33258.64,578,0.32,41191.56,57720.47,14496.15,truck,2024,11910.0,2,urban_low,84,6.87,1,basic,0
Client_490,2023-01-08,57.0,female,46467.21,691,0.42,96111.02,130976.56,22135.15,SUV,2022,6941.0,3,urban_high,60,10.71,1,basic,1
Client_490,2023-01-09,56.0,male,25338.61,551,0.37,83393.88,102969.1,6845.43,sports,2011,12854.0,2,urban_high,36,4.19,1,comprehensive,1
Client_490,2023-01-10,22.0,male,49262.05,497,0.55,45129.75,51482.45,8054.53,sports,2019,11023.0,4,urban_high,72,13.99,1,comprehensive,1
Client_490,2023-01-11,59.0,female,75427.71,788,0.14,97760.91,118807.31,17637.0,luxury,2016,13665.0,0,rural,36,14.9,0,comprehensive,0
Client_490,2023-01-12,53.0,female,28546.46,595,0.57,69061.11,79695.87,21313.89,luxury,2019,24608.0,4,rural,72,9.68,1,basic,1
Client_490,2023-01-13,68.0,male,87478.27,778,0.1,34419.13,42486.11,9922.4,sedan,2014,23755.0,2,rural,36,7.0,1,basic,0
Client_490,2023-01-14,27.0,female,111809.15,728,0.3,44719.12,50095.84,3007.13,sedan,2017,22834.0,2,urban_low,48,6.48,0,basic,1
Client_490,2023-01-15,46.0,male,27267.56,529,0.32,11749.04,14131.77,3403.71,sedan,2012,7550.0,3,urban_low,60,7.08,1,comprehensive,1
Client_490,2023-01-16,47.0,female,50938.27,594,0.51,67249.1,93137.91,7182.72,truck,2013,29074.0,2,urban_low,60,8.46,0,basic,1
Client_490,2023-01-17,23.0,male,34332.87,510,0.43,56714.89,72639.98,19579.49,SUV,2015,7342.0,1,urban_high,60,12.89,0,basic,0
Client_490,2023-01-18,47.0,male,81823.86,679,0.37,69023.39,94077.65,23117.69,luxury,2023,14086.0,1,urban_high,48,10.17,1,basic,1
Client_490,2023-01-19,24.0,female,41063.94,516,0.47,59372.45,79780.14,14642.77,sedan,2018,15965.0,0,urban_low,60,5.8,1,comprehensive,0
Client_490,2023-01-20,44.1,male,83881.53,754,0.11,95372.39,121457.63,16105.66,sedan,2023,19078.0,1,urban_high,60,9.72,1,comprehensive,1
Client_490,2023-01-21,20.1,male,33274.23,432,0.54,39479.38,44873.83,7504.04,luxury,2024,17545.0,0,urban_high,72,14.49,0,basic,0
Client_490,2023-01-22,62.1,male,57453.32,712,0.4,29471.48,34358.07,4826.78,SUV,2010,17186.0,0,urban_low,36,4.38,0,comprehensive,1
Client_490,2023-01-23,39.1,female,126433.33,849,0.26,86017.49,108551.97,26648.83,sports,2015,22890.0,0,urban_high,60,9.38,0,basic,0
Client_490,2023-01-24,30.1,female,94729.2,823,0.15,33413.51,39319.53,7158.61,truck,2020,7675.0,2,urban_high,60,14.57,1,basic,1
Client_490,2023-01-25,57.1,male,58989.02,669,0.39,36237.83,54313.0,6742.83,SUV,2010,10593.0,0,rural,60,6.93,1,comprehensive,0
Client_490,2023-01-26,48.1,female,64309.78,640,0.22,64898.24,89039.77,16920.8,luxury,2017,28327.0,4,urban_low,72,14.66,1,basic,1
Client_490,2023-01-27,25.1,female,32224.65,452,0.31,95413.58,117089.76,10064.21,sports,2024,28091.0,5,rural,60,14.71,0,basic,1
Client_490,2023-01-28,63.1,male,46232.93,753,0.44,44167.0,55559.41,7906.41,truck,2012,6042.0,0,urban_low,84,10.73,1,comprehensive,0
Client_490,2023-01-29,38.1,female,38473.81,550,0.49,83728.67,109721.13,17930.32,SUV,2012,29986.0,1,urban_low,84,9.47,0,comprehensive,1
Client_490,2023-01-30,62.1,female,43365.99,586,0.58,65889.4,79962.97,22099.3,luxury,2019,16816.0,1,urban_high,48,13.92,0,comprehensive,1
Client_490,2023-01-31,64.1,male,66661.18,724,0.11,89463.3,115535.25,31594.6,truck,2023,29834.0,2,rural,36,5.28,1,basic,1
Client_490,2023-02-01,67.1,female,43275.18,673,0.4,35774.77,43589.03,5245.18,sports,2012,27407.0,4,urban_high,48,5.97,1,comprehensive,1
Client_490,2023-02-02,33.1,female,99595.92,726,0.31,22244.56,27875.79,6694.89,SUV,2020,8646.0,2,urban_low,48,14.8,1,basic,0
Client_490,2023-02-03,19.1,female,40198.12,576,0.48,99145.89,147923.33,29277.96,truck,2015,6151.0,2,urban_high,84,8.25,1,basic,1
Client_490,2023-02-04,25.1,female,85513.9,606,0.27,77210.22,87681.69,15400.07,luxury,2022,13910.0,3,urban_high,60,11.21,1,basic,0
Client_490,2023-02-05,64.1,female,46968.34,707,0.48,73497.69,84712.34,20693.39,truck,2018,29684.0,0,urban_low,72,11.98,0,basic,0
Client_490,2023-02-06,42.1,female,62048.82,711,0.13,39436.55,47357.56,12587.03,truck,2022,21702.0,1,rural,72,11.65,1,comprehensive,0
Client_490,2023-02-07,56.1,male,27158.27,603,0.4,75559.99,108778.22,31511.57,sports,2020,27312.0,1,urban_high,60,4.63,1,comprehensive,1
Client_490,2023-02-08,45.1,female,29002.08,538,0.42,20684.37,29818.33,3789.34,truck,2011,22479.0,5,urban_high,72,11.37,0,basic,1
Client_490,2023-02-09,22.1,female,56136.55,627,0.34,47337.6,52316.71,3858.27,SUV,2015,27130.0,4,rural,48,11.8,0,comprehensive,0
Client_490,2023-02-10,58.1,male,44392.35,681,0.58,85396.45,99062.71,21372.85,sports,2021,28974.0,4,urban_low,36,13.18,1,comprehensive,1
Client_490,2023-02-11,34.1,female,16272.52,519,0.52,85270.11,97823.96,14852.21,sports,2011,16519.0,1,urban_high,36,11.43,1,comprehensive,1
Client_490,2023-02-12,21.1,female,60591.11,548,0.19,10229.77,13987.04,1500.28,sedan,2015,24140.0,5,rural,60,12.71,1,comprehensive,1
Client_490,2023-02-13,20.1,male,48917.41,444,0.4,46102.93,67972.6,7734.74,truck,2021,11769.0,4,rural,72,10.95,0,comprehensive,0
Client_490,2023-02-14,67.1,male,68807.16,697,0.32,17083.98,21848.22,2756.14,luxury,2023,12997.0,2,urban_high,48,7.63,1,basic,0
Client_490,2023-02-15,45.1,male,40719.46,561,0.54,89404.36,128494.36,37592.58,luxury,2020,26596.0,0,urban_high,60,8.26,1,basic,1
Client_490,2023-02-16,52.1,male,27746.35,508,0.34,22385.21,29935.94,4684.75,luxury,2014,10783.0,0,urban_low,72,7.11,0,comprehensive,0
Client_490,2023-02-17,47.1,female,35389.44,552,0.4,32065.25,37390.21,5963.28,sports,2014,20828.0,2,rural,72,10.1,0,comprehensive,1
Client_490,2023-02-18,24.1,male,37802.98,486,0.36,63803.83,94531.27,13204.73,truck,2015,12490.0,5,urban_low,36,4.73,1,basic,1
Client_490,2023-02-19,62.1,female,33828.29,506,0.33,23316.56,32158.7,7599.83,SUV,2014,19350.0,3,urban_high,84,6.16,0,comprehensive,1
Client_490,2023-02-20,26.1,female,60531.03,556,0.38,60936.35,71679.88,20651.1,sports,2021,26384.0,1,urban_high,84,10.71,1,basic,1
Client_490,2023-02-21,68.1,female,26455.88,609,0.58,31851.42,41372.41,4635.03,sports,2023,26793.0,4,rural,84,12.75,1,comprehensive,1
Client_490,2023-02-22,54.1,female,33845.52,622,0.56,67164.41,93401.09,26356.21,sedan,2024,10657.0,4,urban_high,36,14.5,1,comprehensive,0
Client_490,2023-02-23,28.1,female,44538.78,584,0.3,23050.61,30625.38,2224.86,SUV,2011,10610.0,0,rural,72,7.59,0,comprehensive,0
Client_490,2023-02-24,57.1,female,43789.54,628,0.52,63807.83,88062.99,23181.48,luxury,2020,6471.0,4,urban_high,60,13.02,1,comprehensive,0
Client_490,2023-02-25,44.2,female,46103.13,576,0.34,91216.96,125311.84,21096.06,luxury,2012,17326.0,1,urban_high,84,7.0,0,basic,1
Client_490,2023-02-26,62.2,female,14014.87,587,0.39,15731.25,19355.96,1417.35,sedan,2019,9408.0,2,rural,48,13.44,0,basic,0
Client_490,2023-02-27,50.2,male,110979.9,846,0.4,85042.19,100570.59,18488.4,luxury,2021,10248.0,1,rural,84,6.3,0,comprehensive,0
Client_490,2023-02-28,27.2,female,36370.96,434,0.54,68857.07,83574.59,12624.65,sedan,2021,12082.0,3,urban_high,48,11.22,1,comprehensive,1
Client_490,2023-03-01,37.2,male,27764.83,484,0.44,38282.04,50627.53,12981.05,truck,2012,28275.0,3,urban_low,72,14.44,0,basic,1
Client_490,2023-03-02,25.2,female,85439.42,659,0.33,45000.21,58980.81,14478.02,SUV,2018,10262.0,4,urban_high,84,6.35,0,basic,1
Client_490,2023-03-03,27.2,male,33285.07,508,0.42,39238.47,43402.87,3982.79,sedan,2013,8271.0,3,urban_low,48,14.25,0,basic,1
Client_490,2023-03-04,18.2,female,40982.54,456,0.38,93012.7,114548.1,6750.95,truck,2012,23078.0,2,urban_low,60,10.54,1,basic,1
Client_490,2023-03-05,24.2,male,57733.55,573,0.58,17461.7,21238.86,2942.79,truck,2015,23399.0,4,rural,48,14.39,0,basic,1
Client_490,2023-03-06,37.2,female,42651.9,547,0.53,35444.76,45431.89,7623.1,truck,2011,28805.0,0,rural,36,13.22,0,comprehensive,0
Client_490,2023-03-07,53.2,female,56648.94,573,0.48,45728.95,54535.31,8984.56,sedan,2010,11934.0,2,urban_high,60,13.91,1,basic,1
Client_490,2023-03-08,60.2,male,12787.45,530,0.3,40933.64,47020.62,4968.34,sports,2020,8921.0,2,urban_high,60,13.62,0,comprehensive,0
Client_490,2023-03-09,28.2,female,147026.76,850,0.22,16529.51,20812.74,1485.32,luxury,2010,21746.0,1,rural,36,6.98,0,basic,1
Client_490,2023-03-10,62.2,female,221112.29,850,0.38,31569.36,40769.52,11899.99,luxury,2013,18656.0,4,urban_low,48,7.8,1,comprehensive,1
Client_490,2023-03-11,42.2,female,38917.25,544,0.39,44188.14,58168.88,13802.12,sports,2024,21045.0,1,rural,48,10.2,1,comprehensive,0
Client_490,2023-03-12,43.2,male,95460.2,784,0.12,77159.08,90695.72,15548.51,sedan,2024,28482.0,5,rural,36,12.77,1,comprehensive,0
Client_490,2023-03-13,41.2,female,112850.45,838,0.35,15781.92,19061.62,3843.88,sedan,2012,10845.0,2,rural,36,11.96,0,basic,0
Client_490,2023-03-14,32.2,female,69783.27,708,0.33,13708.17,19987.85,4783.65,SUV,2015,18915.0,3,urban_high,36,12.91,0,comprehensive,0
Client_490,2023-03-15,39.2,female,28447.5,491,0.58,56121.99,66855.3,11965.02,sedan,2010,8853.0,1,rural,60,11.54,1,comprehensive,1
Client_490,2023-03-16,20.2,female,58221.56,498,0.3,97255.96,119324.4,20305.76,sports,2018,25254.0,2,urban_high,60,13.97,1,comprehensive,1
Client_490,2023-03-17,29.2,male,35135.77,503,0.33,46342.9,51074.13,4304.49,luxury,2016,25467.0,0,rural,36,8.44,0,basic,1
Client_490,2023-03-18,59.2,male,112704.04,831,0.12,96526.03,129515.97,19252.08,luxury,2023,19671.0,0,urban_low,72,9.39,1,basic,0
Client_490,2023-03-19,30.2,male,94413.85,789,0.21,52823.63,74364.69,10817.01,truck,2013,12040.0,3,urban_high,72,9.37,1,comprehensive,1
Client_490,2023-03-20,50.2,male,84877.14,746,0.3,61183.92,78130.66,16888.31,SUV,2018,8397.0,3,rural,72,8.34,1,comprehensive,0
Client_490,2023-03-21,65.2,male,94837.64,850,0.23,44055.01,51541.22,6480.15,luxury,2011,10590.0,4,urban_high,48,8.17,1,comprehensive,0
Client_490,2023-03-22,30.2,female,84844.9,712,0.27,62658.5,79268.39,19740.79,SUV,2024,19120.0,2,urban_high,72,12.85,1,basic,0
Client_490,2023-03-23,26.2,male,123311.67,766,0.4,44409.95,65379.8,14640.35,truck,2017,12202.0,2,rural,36,5.2,0,comprehensive,0
Client_490,2023-03-24,37.2,female,38882.2,561,0.43,40317.03,51021.41,5059.53,sedan,2019,10717.0,0,urban_low,48,5.58,1,comprehensive,1
Client_490,2023-03-25,66.2,female,22923.64,516,0.51,19484.35,22907.01,4745.73,luxury,2017,26139.0,2,rural,48,6.35,0,basic,0
Client_490,2023-03-26,61.2,male,37927.62,616,0.5,80520.36,90235.99,18206.45,sedan,2014,7308.0,1,urban_low,72,12.11,0,basic,1
Client_490,2023-03-27,35.2,male,47238.94,615,0.54,56398.38,71358.27,21061.74,sedan,2020,19783.0,4,rural,36,6.55,0,comprehensive,0
Client_490,2023-03-28,38.2,male,36323.4,515,0.54,23357.01,32549.39,3913.15,SUV,2011,20507.0,1,urban_high,84,13.66,1,basic,1
Client_490,2023-03-29,70.2,male,147723.58,850,0.21,41510.01,47324.02,5105.25,truck,2014,16391.0,3,urban_high,72,11.66,1,basic,0
Client_490,2023-03-30,44.2,female,66540.71,585,0.28,93769.24,125751.94,19382.95,truck,2022,27615.0,2,urban_high,36,8.36,1,basic,1
Client_490,2023-03-31,63.2,female,56168.56,624,0.54,13319.2,16048.86,3502.09,SUV,2018,24212.0,3,urban_high,84,7.99,1,basic,0
Client_490,2023-04-01,69.2,female,110105.92,801,0.16,94686.6,113119.28,12706.86,sedan,2020,17118.0,2,rural,60,7.0,1,comprehensive,1
Client_490,2023-04-02,57.2,male,35761.63,565,0.51,85098.44,112531.3,29423.77,sports,2021,16824.0,5,urban_high,84,12.43,1,basic,1
Client_490,2023-04-03,69.3,male,36897.04,655,0.4,56422.32,82621.24,20354.46,SUV,2023,16103.0,0,urban_high,72,4.13,1,basic,0
Client_490,2023-04-04,70.3,female,96348.07,832,0.36,18202.94,23276.41,6750.45,truck,2012,19270.0,4,urban_high,60,11.93,0,basic,0
Client_490,2023-04-05,61.3,male,32717.64,629,0.39,54456.48,71426.31,20435.98,sports,2015,11259.0,1,rural,60,9.28,0,basic,0
Client_490,2023-04-06,23.3,male,21312.26,369,0.49,89868.81,102100.27,5249.59,luxury,2014,14531.0,4,rural,84,10.73,0,comprehensive,1
Client_490,2023-04-07,43.3,male,52281.08,598,0.32,18725.04,21718.21,1949.93,luxury,2017,15933.0,1,rural,36,13.12,0,basic,1
Client_490,2023-04-08,34.3,male,61981.06,461,0.28,71851.92,79264.47,14147.67,SUV,2015,23859.0,4,urban_low,36,13.55,0,basic,1
Client_490,2023-04-09,39.3,female,305259.44,850,0.14,18499.33,27546.42,3886.51,luxury,2016,25361.0,3,rural,84,13.99,1,comprehensive,1
Client_490,2023-04-10,19.3,female,50955.22,456,0.38,78323.03,116626.69,10872.74,truck,2023,21569.0,0,rural,60,10.24,0,comprehensive,1
Client_490,2023-04-11,67.3,female,75831.75,795,0.23,80752.57,92750.11,4991.96,luxury,2015,25101.0,1,rural,84,8.3,0,comprehensive,0
Client_490,2023-04-12,68.3,male,75717.06,817,0.3,97371.61,132952.39,7483.6,luxury,2019,26023.0,4,urban_high,60,4.06,1,comprehensive,1
Client_490,2023-04-13,63.3,female,50622.69,643,0.41,77768.56,100483.16,22734.16,SUV,2012,16496.0,2,urban_high,36,14.95,1,basic,1
Client_490,2023-04-14,50.3,female,25046.42,569,0.37,94133.1,103751.95,18157.8,sedan,2013,17086.0,4,urban_low,72,11.51,1,comprehensive,1
Client_490,2023-04-15,42.3,male,27638.21,530,0.5,78949.99,93884.11,8649.82,sedan,2012,5571.0,3,rural,36,4.34,1,basic,1
Client_490,2023-04-16,41.3,female,31743.41,533,0.34,46088.92,67598.33,6708.44,sedan,2019,12943.0,5,rural,72,9.54,1,basic,1
Client_490,2023-04-17,28.3,female,54071.77,668,0.56,61194.87,84241.0,6769.83,sedan,2018,10164.0,3,rural,84,14.42,0,basic,0
Client_490,2023-04-18,45.3,male,66244.84,610,0.11,15881.72,21563.97,4952.43,truck,2018,24116.0,0,urban_high,72,11.84,1,comprehensive,0
Client_490,2023-04-19,53.3,female,16187.1,494,0.43,25690.96,36856.63,7741.85,truck,2024,24200.0,1,urban_low,60,4.13,1,basic,1
Client_490,2023-04-20,48.3,male,37186.63,567,0.43,45797.82,53359.36,15439.25,luxury,2023,13357.0,1,urban_high,48,6.08,0,basic,1
Client_490,2023-04-21,41.3,female,76089.72,609,0.22,99634.05,122371.95,26293.28,truck,2012,6180.0,1,rural,84,7.02,1,comprehensive,1
Client_490,2023-04-22,64.3,female,46862.53,674,0.56,37885.79,52689.58,14179.27,truck,2018,16753.0,4,urban_low,48,14.83,0,basic,1
Client_490,2023-04-23,24.3,female,56678.87,491,0.52,33684.96,37746.87,2821.99,sedan,2012,14739.0,2,urban_low,60,8.3,0,comprehensive,0
Client_490,2023-04-24,50.3,female,53804.28,667,0.33,10798.55,13489.86,1351.21,SUV,2012,17226.0,5,urban_low,36,7.65,1,basic,1
Client_490,2023-04-25,69.3,male,47287.14,656,0.33,13268.58,16595.8,3160.29,sports,2018,10464.0,5,urban_low,84,13.97,1,comprehensive,0
Client_490,2023-04-26,32.3,male,67791.07,542,0.22,98358.77,123666.56,27396.87,sedan,2024,19165.0,5,urban_high,48,11.39,0,basic,1
Client_490,2023-04-27,49.3,male,73390.55,675,0.15,73067.83,103181.1,24060.89,SUV,2020,22388.0,4,urban_high,48,7.59,0,basic,0
Client_490,2023-04-28,37.3,female,163999.26,850,0.22,76262.28,96429.16,12497.35,sedan,2018,26371.0,4,urban_high,84,9.38,1,basic,1
Client_490,2023-04-29,66.3,male,33313.54,640,0.58,76930.93,98048.96,24900.69,truck,2010,10847.0,4,urban_low,48,7.26,1,basic,0
Client_490,2023-04-30,27.3,male,14176.69,483,0.52,82866.22,120324.23,21141.83,sedan,2013,17504.0,2,urban_low,60,12.91,1,basic,1
Client_490,2023-05-01,60.3,female,16111.16,588,0.42,92140.55,128785.09,31691.96,sedan,2019,13993.0,0,urban_low,60,11.41,0,comprehensive,1
Client_490,2023-05-02,42.3,male,17676.32,472,0.38,54150.22,77692.98,8281.02,sports,2022,27338.0,4,rural,60,8.09,0,basic,1
Client_490,2023-05-03,34.3,female,21167.91,499,0.51,81125.46,100429.91,20256.57,sports,2016,11628.0,0,rural,36,10.65,1,comprehensive,0
Client_490,2023-05-04,30.3,female,61540.51,638,0.17,75717.0,84143.66,25007.38,truck,2020,28290.0,2,rural,48,9.47,0,basic,0
Client_490,2023-05-05,40.3,female,36103.23,562,0.5,49636.13,55890.71,14536.75,luxury,2021,22932.0,0,urban_low,36,5.62,0,comprehensive,0
Client_490,2023-05-06,39.3,female,39111.08,573,0.37,80342.19,116390.83,15967.64,truck,2012,10710.0,3,urban_low,84,4.0,1,basic,1
Client_490,2023-05-07,48.3,female,27753.31,518,0.35,47177.18,65579.78,14287.52,sports,2015,11813.0,3,urban_high,36,7.24,1,comprehensive,0
Client_490,2023-05-08,51.3,male,30369.01,518,0.57,29261.56,34014.79,8711.56,sedan,2022,17398.0,3,urban_low,72,11.42,0,basic,1
Client_490,2023-05-09,52.4,female,46447.15,492,0.55,90057.69,100470.39,20022.13,luxury,2013,8579.0,0,urban_low,48,7.33,0,basic,0
Client_490,2023-05-10,43.4,male,29694.55,486,0.34,37393.56,54947.26,16307.81,sports,2017,15751.0,1,urban_high,36,13.56,0,comprehensive,1
Client_490,2023-05-11,44.4,male,47195.45,623,0.41,14932.5,22132.68,1495.63,sedan,2016,28212.0,0,urban_high,36,13.17,0,basic,0
