customer_id,age,gender,annual_income,account_balance,num_transactions,avg_transaction_amount,credit_score,num_loans,num_cards,has_savings_account,has_investment,loyalty_score,region,preferred_channel
77988,33,Female,24925,2838,38,50.0,780,2,5,1,0,74,South,Branch
77989,51,Female,28289,26488,33,183.66429889986966,732,1,2,1,0,82,North,Online
77990,33,Female,46738,16567,44,50.0,682,0,4,0,0,75,East,Branch
77991,56,Female,49226,30921,29,183.9013370113154,592,2,4,1,0,83,West,Branch
77992,30,Female,62735,7300,25,274.9353064495939,711,2,1,0,1,70,West,Online
77993,46,Male,36362,7381,27,213.29479150420786,668,1,3,0,0,78,East,Branch
77994,36,Male,20000,13707,29,50.0,654,0,3,0,0,73,East,App
77995,48,Other,54866,11604,20,50.0,712,1,5,0,0,78,North,App
77996,27,Male,32392,11794,48,188.28102672154986,683,0,2,0,1,73,East,Branch
77997,35,Female,24863,16015,23,50.0,693,3,5,0,0,72,East,App
77998,39,Other,89913,81725,30,178.788169335317,638,2,5,0,0,75,East,Online
77999,23,Male,95069,89156,26,50.0,677,1,5,0,0,66,West,App
78000,30,Female,54665,31753,33,50.0,637,1,4,1,0,71,East,App
78001,18,Male,20000,12097,41,50.0,664,0,1,0,0,67,South,Branch
78002,45,Other,20000,11788,31,50.0,662,1,3,1,1,78,East,App
78003,51,Male,57245,41607,21,109.58634317435886,713,0,1,1,1,79,East,Online
78004,19,Male,25141,18806,45,50.0,654,1,3,1,1,68,North,App
78005,22,Male,93329,88128,28,191.43973724124422,785,3,5,1,0,66,West,Branch
78006,25,Male,72586,15613,43,50.0,792,0,3,0,0,71,East,Online
78007,20,Male,26688,5464,34,50.0,689,2,2,1,1,66,North,Branch
78008,45,Female,38027,19732,23,50.0,627,3,3,0,0,77,West,App
78009,29,Female,50182,10590,32,254.8021910786241,593,0,4,0,0,70,West,App
78010,43,Male,22988,16686,30,50.0,741,0,5,0,0,77,East,Branch
78011,28,Female,55451,54189,28,50.0,662,0,0,0,0,69,South,Branch
78012,34,Male,22330,2717,43,53.42854520430567,767,4,1,0,0,75,West,Online
78013,55,Female,20265,7220,36,50.0,717,2,1,0,0,84,South,App
78014,22,Female,76413,47649,37,50.0,729,3,4,0,0,68,North,Branch
78015,31,Male,32722,8160,31,50.0,762,0,3,0,0,71,South,Branch
78016,46,Male,58202,27376,25,50.0,633,0,3,0,0,78,West,Online
78017,35,Female,20000,2790,28,71.50682415462799,701,3,2,0,0,73,East,Branch
78018,42,Female,161805,31858,30,144.3226865891664,646,2,5,1,0,77,South,Online
78019,40,Male,74711,14841,31,50.0,556,2,1,1,0,76,South,App
78020,18,Male,49166,22703,48,143.3497217116704,634,0,5,0,0,68,North,App
78021,60,Male,24427,5253,29,179.18776006118838,651,2,2,1,0,85,East,Branch
78022,38,Male,53913,43148,34,154.22874475058848,674,1,3,0,0,75,East,App
78023,63,Male,20000,5975,30,50.0,739,2,3,0,0,87,South,App
78024,45,Female,36678,19559,38,50.0,715,2,3,0,0,80,East,Online
78025,59,Male,41737,33358,26,50.0,677,2,5,1,1,84,South,Online
78026,55,Male,33301,21849,28,50.0,751,1,1,0,0,83,West,App
78027,58,Male,25592,21632,21,50.0,729,3,5,0,1,83,East,Branch
78028,36,Male,23464,13874,28,221.69483064789537,722,5,5,1,0,73,North,App
78029,66,Female,27503,27252,25,50.0,719,1,3,0,0,88,East,App
78030,32,Male,27336,23894,32,109.3065993210573,683,0,2,1,0,72,East,Branch
78031,45,Male,30157,8211,31,50.0,733,3,3,1,0,78,West,App
78032,52,Female,65232,9665,30,215.62171551580727,783,3,5,1,1,82,South,Branch
78033,80,Male,81047,24942,19,195.3741502946933,741,0,3,1,0,93,West,Online
78034,56,Male,48107,42055,20,50.0,604,2,0,1,1,82,North,App
78035,32,Other,39512,27848,36,117.90367820261098,713,1,4,1,1,73,South,App
78036,44,Female,41872,19224,30,101.10144902882973,667,3,4,1,1,78,West,Branch
78037,19,Male,26300,10948,44,50.0,769,2,1,0,0,68,West,App
78038,62,Male,44628,14153,24,50.0,674,1,1,1,1,85,West,App
78039,18,Male,26769,6319,32,50.0,757,1,5,0,1,65,North,Online
78040,37,Male,20000,7003,18,53.93363579015317,634,0,2,0,0,72,West,Online
78041,72,Male,73394,29420,16,50.0,614,1,5,1,1,89,North,ATM
78042,51,Female,38741,7054,35,169.11077616982595,655,2,3,1,1,82,South,App
78043,47,Female,37390,8925,31,131.3562565341505,671,3,1,1,0,79,North,App
78044,22,Female,43164,8152,29,81.39126437410658,727,4,3,0,0,66,West,App
78045,59,Male,47364,6179,27,112.89312433545538,692,0,2,1,0,84,East,App
78046,26,Male,40054,10919,32,197.30147641616907,634,0,4,0,1,69,West,App
78047,26,Male,39809,22837,33,50.0,706,3,2,0,0,69,West,Branch
78048,59,Male,43953,13651,31,50.0,800,4,1,1,1,85,North,App
78049,25,Female,33194,12355,32,80.66136828881159,675,2,5,1,0,68,East,App
78050,18,Female,29715,17117,40,50.0,682,2,4,0,1,67,West,App
78051,25,Male,26712,6355,35,58.47489780076908,612,1,5,1,0,69,East,Online
78052,42,Female,20203,7651,29,50.0,649,4,1,1,0,76,East,App
78053,32,Other,62286,6306,28,132.30935415185877,707,1,3,0,0,71,East,Online
78054,67,Male,44838,18956,21,50.0,666,0,4,0,0,87,West,App
78055,40,Female,22084,10872,27,50.0,674,3,3,0,0,75,North,App
78056,21,Male,26663,18429,37,50.0,728,1,1,0,1,67,North,App
78057,18,Female,35020,6867,32,143.67415018797647,650,2,4,1,1,65,East,App
78058,53,Other,31226,23609,36,160.6052118772523,603,0,2,0,0,83,North,Online
78059,44,Female,28024,15617,29,253.017004227638,734,3,1,0,0,77,South,Online
78060,49,Male,34339,28539,24,61.542402534758246,705,1,4,1,0,79,East,Online
78061,33,Male,26420,20452,40,50.0,724,2,5,0,1,74,West,App
78062,42,Male,75086,24595,27,94.80039701728789,701,2,5,0,0,76,East,App
78063,57,Female,30596,24504,27,50.0,692,2,3,1,0,83,South,App
78064,40,Male,63409,9770,35,50.0,720,1,4,1,1,77,East,App
78065,22,Female,26290,8054,35,109.75781346160309,674,1,1,0,0,68,West,Online
78066,50,Male,24932,17077,31,130.2627288996395,677,1,5,0,0,81,South,Online
78067,34,Male,44988,14399,36,88.88137875456849,736,2,4,1,1,74,West,App
78068,54,Female,108615,54350,20,72.97580821534233,660,0,5,0,0,81,South,Branch
78069,40,Male,38297,12732,40,50.0,724,0,5,0,1,78,West,Online
78070,52,Female,47461,41325,34,57.35022211773628,633,2,2,1,0,82,West,App
78071,47,Female,38779,13830,20,96.15335606377066,618,2,3,0,0,77,East,Online
78072,59,Male,39726,7941,18,83.20004001680485,663,0,3,1,0,83,South,Branch
78073,54,Female,40501,26085,29,50.0,669,0,1,0,0,82,East,App
78074,20,Female,24091,5460,30,50.0,714,3,2,1,0,66,West,Online
78075,18,Female,42721,20366,34,98.39810360805996,764,2,1,1,0,65,East,Online
78076,38,Male,50756,28581,28,50.0,630,2,3,0,0,74,East,Online
78077,49,Other,42928,39633,35,136.42424114438327,677,3,5,0,0,81,North,Branch
78078,29,Male,45613,11832,22,50.0,619,1,3,1,0,68,West,Online
78079,46,Male,56683,45550,27,135.49655876779318,638,1,3,0,1,78,North,ATM
78080,46,Female,38044,19555,30,50.0,708,0,4,0,0,79,East,Branch
78081,38,Male,37732,30122,23,50.0,643,0,2,1,0,73,South,Online
78082,30,Male,68885,20965,47,50.0,652,0,3,1,1,74,North,Online
78083,24,Male,20993,5355,36,239.44388946265707,736,0,3,1,0,69,East,Online
78084,77,Male,42102,4995,20,151.4741898156109,683,0,2,1,1,92,East,App
78085,18,Male,20000,15645,41,50.0,653,0,2,1,0,67,North,Branch
78086,21,Female,70780,21096,34,50.0,669,2,3,0,0,67,East,App
78087,79,Female,63575,38850,18,50.0,641,2,5,1,0,93,West,App
78088,24,Female,36383,4089,38,50.0,659,0,2,0,0,69,West,Branch
78089,31,Female,21107,2729,30,89.50403016569993,626,1,1,0,1,71,East,Online
78090,50,Male,34656,13715,26,50.0,648,2,2,1,0,80,North,Online
78091,47,Female,20000,7488,24,70.44783764643886,616,1,3,1,0,78,East,Online
78092,46,Male,42885,32603,25,182.69768944047408,601,1,5,1,1,78,South,Online
78093,62,Male,51661,34369,22,114.9586207553271,612,0,1,0,1,85,South,Online
78094,25,Male,30142,4261,30,50.0,607,2,1,1,0,68,North,Online
78095,42,Male,45717,6583,27,283.21954042870544,709,3,4,1,0,76,North,App
78096,39,Male,52145,16179,27,148.07890640577594,654,0,0,0,0,74,West,Online
78097,26,Female,41676,34847,34,224.66431775704558,744,0,2,0,1,69,West,App
78098,41,Female,31024,26779,22,50.0,664,0,3,1,0,74,South,ATM
78099,48,Male,39767,14614,31,139.61887511117584,606,1,3,0,0,80,West,Online
78100,48,Male,38369,17354,21,144.46565212812231,645,0,1,1,1,78,South,Branch
78101,56,Male,47940,6154,29,95.59405854496721,663,4,4,0,1,83,West,App
78102,39,Female,21138,15335,29,50.0,631,1,5,0,0,75,North,Online
78103,24,Male,123405,99017,34,50.0,761,2,5,0,0,68,East,App
78104,19,Female,73323,20378,46,158.97369841389613,718,1,3,0,0,68,West,App
78105,33,Male,68212,56191,23,50.0,733,2,5,1,0,71,North,Online
78106,19,Female,22591,3856,36,50.0,665,0,2,0,0,66,South,Online
78107,29,Female,43861,34294,30,284.81695783018375,620,4,4,0,0,70,East,Branch
78108,22,Male,104622,47731,38,141.12497645954215,800,1,3,0,0,68,North,Online
78109,30,Other,57894,24561,35,168.75331593644793,705,1,3,0,0,72,North,Branch
78110,66,Male,20000,9746,28,50.0,707,3,0,1,1,88,North,Online
78111,38,Male,99876,16372,27,50.0,732,0,2,0,0,74,South,ATM
78112,63,Female,43276,11206,27,123.30898481770618,665,2,3,0,0,86,North,Branch
78113,46,Female,27828,22072,25,58.02053797218084,675,1,4,1,0,78,West,Online
78114,30,Male,58773,48445,37,69.40725954144088,718,1,2,0,0,72,West,App
78115,38,Female,29426,25673,34,92.09817628183814,721,1,4,1,0,75,North,Branch
78116,18,Male,20000,19207,31,50.0,737,0,2,0,0,65,South,App
78117,35,Female,114527,60092,26,56.87636549824635,644,0,2,0,0,72,West,Online
78118,20,Male,20000,12623,31,50.0,697,4,5,0,0,66,West,Online
78119,48,Male,20461,19696,36,64.83038568847952,670,2,2,1,0,81,East,Online
78120,33,Female,39907,17111,29,50.0,625,0,3,0,0,72,West,Branch
78121,35,Male,52220,33517,26,50.0,679,3,3,1,1,72,South,Online
78122,33,Male,29754,6394,35,143.07719675560955,749,0,1,0,0,73,East,Online
78123,53,Female,29656,22325,15,50.0,665,1,1,0,0,79,South,Online
78124,26,Other,34160,25434,32,50.0,785,0,3,0,0,69,South,Online
78125,25,Male,25635,6007,36,50.0,734,2,2,0,1,69,South,Branch
78126,45,Female,23742,21059,27,50.0,610,1,4,0,1,77,East,App
78127,56,Female,33290,20197,16,50.0,678,2,2,1,1,81,South,App
78128,44,Other,71319,23731,27,106.62741317292692,679,2,5,0,0,77,North,App
78129,72,Male,27787,7202,12,50.0,645,1,0,1,1,88,South,Branch
78130,25,Male,21719,4905,43,50.0,527,4,3,1,0,71,North,Online
78131,18,Male,28493,19341,57,179.33394028199862,713,1,4,0,0,70,East,Online
78132,47,Male,41112,27581,23,54.83094715351062,714,2,1,0,0,78,West,App
78133,37,Female,20000,14709,35,110.37019043611305,656,0,2,0,0,75,South,Branch
78134,47,Female,23561,21991,29,50.0,751,2,0,1,0,79,South,App
78135,52,Female,52473,9411,26,158.3711752340349,540,1,3,0,0,81,East,App
78136,18,Female,24931,16041,34,50.0,605,3,4,0,0,65,West,App
78137,35,Male,45230,33648,30,50.0,629,1,4,1,0,73,West,App
78138,48,Male,20000,3463,33,50.0,736,3,3,1,1,80,West,App
78139,43,Female,42215,22759,27,98.54813255056611,675,3,1,1,0,76,West,App
78140,37,Male,47991,23816,27,68.792386579809,695,2,3,1,0,73,East,App
78141,51,Male,42354,33242,39,50.0,646,1,1,1,0,83,North,Online
78142,54,Female,33810,22078,30,273.10517761547794,612,1,2,1,0,83,East,Branch
78143,18,Male,54806,39292,50,126.85844734007338,625,0,5,0,1,69,South,ATM
78144,63,Female,40767,14378,17,50.0,620,0,3,1,0,84,South,Online
78145,21,Male,38493,20643,24,50.0,692,1,5,1,0,65,West,App
78146,48,Female,27620,9056,28,108.29683571703906,724,0,1,1,0,79,South,App
78147,35,Male,41060,10292,35,50.0,677,4,0,1,1,74,East,App
78148,58,Male,20000,7760,24,50.0,681,3,3,1,1,83,East,Online
78149,50,Female,27413,24067,26,50.0,670,1,1,0,1,80,West,Online
78150,48,Female,25155,23637,30,50.0,691,2,3,0,1,80,North,Online
78151,43,Male,55556,30299,26,50.0,686,1,5,1,0,76,South,ATM
78152,31,Male,21189,17632,32,192.98068022387923,688,0,3,1,0,71,South,Online
78153,25,Female,48147,35586,43,50.0,756,0,4,1,0,71,South,Branch
78154,19,Male,30010,9909,41,219.9034016141165,788,1,5,1,1,67,North,App
78155,30,Male,20000,19289,37,240.45757426914628,667,2,1,1,0,72,South,App
78156,53,Female,57375,50185,33,50.0,662,2,1,0,0,83,East,Online
78157,24,Male,44402,37138,40,50.0,682,2,0,1,0,70,North,Branch
78158,58,Male,42197,16381,22,101.54984626386157,668,0,5,0,0,83,North,App
78159,24,Male,62625,15004,47,247.54192259251647,676,1,1,0,0,71,South,Online
78160,37,Other,26093,12147,36,50.0,771,2,4,1,1,75,East,App
78161,46,Male,64439,20938,34,50.0,777,1,5,0,1,79,South,Online
78162,55,Female,67767,40819,15,143.90003421127386,626,1,5,1,1,80,South,App
78163,34,Female,20000,14494,32,50.0,691,0,3,1,1,73,East,App
78164,47,Female,20000,4582,26,50.0,612,1,2,0,0,78,East,Branch
78165,43,Male,24136,4812,43,75.27138876972174,657,2,3,0,0,80,West,Online
78166,36,Male,51425,17144,38,50.0,656,2,5,1,0,75,East,App
78167,24,Male,78029,35835,35,70.27532044949878,723,0,2,0,0,69,South,Online
78168,46,Female,26466,17921,31,50.0,767,1,2,1,0,79,North,Branch
78169,40,Male,41098,39313,20,50.0,745,1,2,1,0,74,South,App
78170,35,Male,53338,46423,30,50.0,635,1,5,0,1,73,North,Online
78171,41,Male,31731,15305,41,81.8026895781353,697,1,1,1,1,78,North,Branch
78172,48,Male,20788,9129,28,50.0,686,1,3,0,0,79,West,Online
78173,18,Male,28956,3840,27,74.53731810044087,707,1,0,0,1,64,West,App
78174,31,Male,43997,33700,30,50.0,675,2,2,0,1,71,North,Online
78175,25,Female,59957,59939,39,50.0,784,1,2,0,0,70,East,App
78176,26,Male,84220,47442,54,50.0,715,2,1,0,1,73,South,Branch
78177,28,Male,20535,19800,31,50.0,624,0,5,1,0,70,East,Branch
78178,56,Female,40729,10308,42,51.37136813694914,659,2,2,0,0,86,West,Online
78179,44,Female,59393,41803,27,69.75798531701378,748,1,2,1,0,77,East,Branch
78180,23,Male,28098,8875,24,50.0,670,0,2,1,1,66,South,Online
78181,42,Male,77331,35533,40,50.0,570,1,4,0,0,79,East,Branch
78182,46,Female,40981,21863,36,160.2931840243662,773,0,1,0,0,80,West,Online
78183,34,Female,48990,20019,34,50.0,636,1,3,0,0,73,North,App
78184,20,Female,26713,10692,26,51.89243120627439,693,3,1,0,0,65,South,App
78185,23,Male,34064,12852,28,174.55758378790634,684,0,2,0,1,67,North,Online
78186,18,Female,21566,2712,39,95.7806589279336,662,2,3,0,0,66,West,App
78187,72,Female,46794,28408,25,50.0,603,0,3,0,1,91,West,App
78188,18,Male,29471,19076,27,51.507072188010596,677,1,4,1,1,64,North,Online
78189,21,Female,40483,16542,40,212.27553633296233,710,3,4,0,0,68,North,App
78190,39,Female,32986,11030,32,50.0,740,3,3,1,0,75,West,Branch
78191,18,Male,50300,12804,38,50.0,730,0,2,1,1,66,West,ATM
78192,22,Male,32630,30778,40,85.88447339057376,713,1,3,1,1,69,West,App
78193,41,Male,40225,23002,33,50.0,678,1,3,0,1,77,South,Online
78194,43,Male,28172,14459,37,210.84584478287857,675,1,5,0,0,78,West,Online
78195,46,Female,29738,10542,26,98.2716985846463,629,3,1,0,0,78,West,Online
78196,50,Other,25215,22551,24,50.0,737,2,2,1,0,79,West,App
78197,39,Male,59615,16660,27,74.37204127917644,634,0,5,1,0,74,East,App
78198,29,Female,30887,8258,36,113.47286705966266,600,2,0,0,0,71,East,ATM
78199,46,Female,73404,9142,19,50.0,637,1,3,0,0,76,East,App
78200,60,Female,41462,28378,24,50.0,746,3,2,0,0,84,South,Branch
78201,49,Male,29544,3364,22,50.0,716,4,1,1,0,78,South,App
78202,27,Female,32893,29884,34,107.19036785903238,729,1,4,1,0,70,South,Online
78203,49,Female,80870,37618,22,115.60419724979431,734,2,3,0,0,78,West,App
78204,48,Male,53104,31523,19,50.0,613,2,5,1,1,77,West,Online
78205,21,Male,25998,7931,39,113.8328808382872,726,3,1,0,0,68,South,Branch
78206,36,Female,20000,14071,33,50.0,659,1,1,0,1,74,South,Branch
78207,48,Male,99346,72928,26,82.83048737433164,682,1,4,0,0,79,East,Online
78208,57,Male,20000,19946,30,50.0,620,4,5,1,0,84,East,Branch
78209,30,Female,46686,4774,43,50.0,730,0,5,0,0,73,South,Online
78210,18,Male,96928,64247,35,147.44158439529275,749,0,2,0,1,66,West,Online
78211,47,Male,124089,30140,28,201.8751175268627,686,0,4,1,0,79,East,Branch
78212,36,Female,44764,33397,28,66.12284229678069,706,0,1,0,0,73,West,App
78213,43,Male,38513,5454,35,77.0489075830362,636,2,2,0,1,78,East,App
78214,42,Female,37368,22559,29,72.89715544848326,740,1,2,0,0,76,North,Branch
78215,42,Female,31297,24968,37,50.0,757,1,2,1,0,78,North,Branch
78216,33,Male,20000,8527,29,50.0,713,0,4,0,0,72,East,Online
78217,53,Female,23277,11899,21,50.0,677,3,1,0,1,80,East,App
78218,27,Male,23675,13587,30,50.0,714,1,1,0,0,69,East,ATM
78219,43,Female,84022,69791,29,50.0,654,1,4,0,0,77,South,App
78220,45,Female,65200,27743,34,50.0,713,2,2,0,0,79,West,App
78221,37,Male,150784,65645,28,59.10192784954781,711,3,2,0,0,74,East,Online
78222,51,Male,55987,42593,23,50.0,682,0,5,0,0,80,East,Branch
78223,33,Female,48391,27474,28,54.444735502068546,637,0,1,0,1,72,East,App
78224,74,Male,28550,12930,18,50.0,628,3,3,1,0,90,South,ATM
78225,43,Male,40552,14737,23,177.62321439706344,670,2,2,0,0,76,South,Branch
78226,58,Female,32420,4638,16,50.0,693,0,1,0,0,82,South,Branch
78227,53,Male,26721,18646,23,50.0,663,0,1,0,0,81,South,Branch
78228,61,Other,36238,14463,22,50.0,664,2,2,1,0,84,South,Online
78229,41,Male,63509,10346,35,119.41354998873156,654,2,0,0,1,77,East,ATM
78230,56,Female,35313,32992,23,50.0,674,1,1,0,0,82,West,App
78231,61,Male,88747,71851,17,57.97181880036649,670,2,5,1,0,83,West,ATM
78232,44,Female,51527,39333,31,141.40234880045014,682,2,2,1,0,78,South,App
78233,29,Male,45453,29161,35,278.5617664961418,675,1,2,0,0,71,East,ATM
78234,67,Male,32012,30346,16,50.0,761,3,3,1,0,86,East,Online
78235,40,Female,40475,31713,37,50.0,669,0,3,1,0,77,West,App
78236,41,Female,51643,42983,30,50.0,646,0,2,1,0,76,West,Branch
78237,44,Female,67096,53377,29,50.0,645,2,0,0,0,77,South,ATM
78238,28,Male,20000,9955,32,78.2620862046561,732,1,3,0,0,70,West,App
78239,45,Male,89683,20500,25,67.57873760316342,706,0,3,0,0,77,South,Online
78240,45,Male,30529,21030,35,50.0,650,3,1,0,0,79,North,Online
78241,39,Male,35897,20264,28,213.03706176043437,716,2,3,1,0,75,North,Branch
78242,39,Female,70586,64059,27,50.0,699,0,3,0,1,74,South,App
78243,36,Female,71113,8759,28,50.0,745,1,5,1,0,73,South,App
78244,34,Female,34660,4264,38,191.87486173403664,670,3,0,1,0,74,West,App
78245,50,Female,29151,9736,26,82.78080651674014,727,2,1,0,0,80,West,App
78246,44,Female,31741,13004,29,50.0,714,1,3,0,0,77,South,Branch
78247,53,Male,48245,8977,20,52.08725401546482,697,1,1,1,0,80,North,App
78248,32,Female,43110,10478,22,50.0,756,2,3,0,1,70,East,Online
78249,56,Female,29821,14250,26,50.0,712,0,2,1,1,83,North,Online
78250,53,Male,32533,11765,31,50.0,730,2,2,1,1,82,East,App
78251,36,Male,54223,30986,22,113.61282814129163,721,2,2,1,0,72,South,App
78252,30,Male,34672,11365,30,50.0,606,1,5,0,0,71,East,Online
78253,48,Female,26927,14078,27,70.53101827705765,710,1,0,1,0,79,West,Online
78254,18,Female,34006,12538,37,141.72353977440687,723,3,5,1,0,66,East,Online
78255,33,Female,77937,19814,36,50.0,698,0,1,1,0,73,North,App
78256,44,Female,26987,19252,21,132.89482675881644,647,0,2,1,1,76,South,App
78257,37,Female,25085,24741,29,90.4210294457991,612,1,2,0,0,74,South,App
78258,23,Male,59294,10832,41,130.00149094140255,655,2,5,0,0,69,North,Online
78259,41,Female,27155,16592,30,50.0,666,0,4,0,0,76,East,Online
78260,25,Male,37178,35075,34,87.59420751866405,670,2,1,0,0,69,North,ATM
78261,43,Female,40529,7606,29,335.20783991192695,756,0,3,0,0,77,East,App
78262,34,Female,52172,9241,33,153.75464569072136,722,2,5,1,0,73,South,Online
78263,37,Male,45612,12863,34,50.0,713,1,2,0,0,75,East,App
78264,27,Male,47805,46693,37,50.0,624,2,5,0,0,70,South,Online
78265,51,Female,20000,12717,26,50.0,639,5,1,0,0,80,North,Online
78266,37,Male,20000,10543,42,203.37748938689208,700,0,3,0,0,76,North,App
78267,28,Male,33671,24441,29,168.73648395928336,636,1,1,0,0,69,North,Branch
78268,38,Male,40164,8034,29,50.0,747,2,3,0,0,74,East,Branch
78269,66,Male,50840,14669,24,80.03320321418536,664,1,1,0,0,87,South,ATM
78270,45,Female,57992,19187,23,50.0,733,0,4,0,0,77,North,Branch
78271,56,Female,38133,10715,29,50.0,615,1,1,1,0,83,South,Branch
78272,18,Female,50830,41470,46,50.66267791267745,692,0,4,0,0,68,South,App
78273,37,Female,48672,16885,25,50.0,659,1,4,0,0,73,West,Branch
78274,25,Male,20000,16616,45,223.76440954906525,731,0,5,1,0,71,West,Branch
78275,32,Female,26105,14640,40,50.0,679,1,0,1,1,74,West,App
78276,28,Male,63483,52744,36,102.48211666164185,674,0,4,0,0,71,South,Branch
78277,59,Other,20000,4710,25,144.66720824523003,684,1,1,0,0,84,West,Branch
78278,50,Female,32798,20369,28,91.91011504182255,616,1,4,1,0,80,South,App
78279,28,Female,43025,39985,32,50.0,716,1,4,0,0,70,South,Online
78280,33,Female,25030,24572,20,230.11096779130304,697,0,5,1,0,70,West,App
78281,45,Female,20000,9828,27,90.2569038860185,760,1,0,0,0,77,West,Online
78282,53,Female,20635,7745,19,115.73346054729183,708,3,3,0,0,80,West,Branch
78283,55,Female,20000,18028,30,61.35292976507493,640,2,4,0,0,83,South,Online
78284,49,Female,23417,4326,26,58.59018677970374,735,3,3,0,0,79,South,Branch
78285,67,Male,123157,92314,25,155.66611590878014,593,0,2,0,0,88,North,App
78286,46,Male,34115,19096,29,50.0,673,1,5,0,0,78,West,ATM
78287,33,Male,20000,6635,26,50.0,741,1,4,1,0,71,East,Branch
78288,27,Male,39346,19801,31,50.0,650,0,2,1,0,69,North,App
78289,23,Male,36464,20926,38,100.032241191815,660,1,1,1,0,69,North,App
78290,21,Male,36398,5034,26,50.0,708,0,2,0,0,65,East,Online
78291,50,Female,31848,23510,31,179.19653583233094,713,2,1,0,0,81,South,Online
78292,63,Female,30960,6594,27,50.0,721,1,5,0,0,86,West,Online
78293,41,Female,67604,57711,24,50.0,613,0,2,1,0,75,West,Online
78294,67,Male,45891,33727,23,50.0,665,1,4,1,1,88,South,App
78295,40,Male,69618,46595,34,138.77503050615528,596,1,1,1,0,76,West,App
78296,49,Male,124073,40431,21,142.55686771800083,713,1,4,0,0,78,West,ATM
78297,18,Male,46334,22085,38,109.92330770658262,708,3,2,0,0,66,North,App
78298,52,Female,24128,20722,20,96.39745131787839,646,1,5,0,0,80,East,Branch
78299,30,Female,56077,48988,43,50.0,753,1,5,0,0,73,North,ATM
78300,52,Male,64877,47083,23,68.61614940284886,660,0,5,1,0,80,South,Online
78301,59,Other,25495,16190,26,84.54148878128174,638,3,3,0,0,84,South,Online
78302,44,Male,29537,9639,36,50.0,708,3,1,1,1,79,East,ATM
78303,46,Male,59664,55119,24,50.0,678,0,2,0,0,77,East,App
78304,41,Male,20000,11729,26,90.04614517402133,718,1,1,0,0,75,North,App
78305,49,Male,51409,46862,23,50.0,680,0,4,0,0,79,North,App
78306,68,Female,34520,32881,14,221.3603293479018,751,0,2,0,0,86,North,ATM
78307,40,Male,21898,21281,27,50.0,662,0,0,1,0,75,South,Online
78308,42,Other,57121,21035,24,50.0,681,0,4,1,0,75,South,ATM
78309,18,Male,20000,11787,39,52.340493211990804,740,3,5,0,0,66,West,Branch
78310,46,Female,38347,20794,46,50.0,759,2,3,1,0,82,East,App
78311,28,Female,52106,6142,39,93.55393741812625,742,0,3,1,0,71,East,App
78312,37,Female,72058,31961,36,112.14050483730414,653,1,5,0,0,75,South,App
78313,47,Male,30660,9326,35,50.0,651,0,3,1,0,80,South,Online
78314,18,Female,20000,13050,35,50.0,570,2,4,0,0,66,North,Online
78315,46,Female,20766,12936,34,50.0,690,3,1,0,0,79,East,Online
78316,43,Male,34356,24198,37,139.10437478411953,603,0,2,1,1,78,South,App
78317,50,Male,34905,11297,31,74.89484406165762,748,2,1,0,0,81,North,Branch
78318,30,Female,91206,34619,28,114.92401661018928,700,2,5,1,1,70,North,Branch
78319,56,Female,41063,7409,35,50.0,640,2,4,0,0,85,North,ATM
78320,44,Male,44816,43746,22,64.10641057312715,701,2,3,1,0,76,East,App
78321,29,Female,21551,19434,28,78.80314717929016,658,2,1,1,0,70,North,ATM
78322,19,Female,38436,6585,39,50.0,718,0,1,0,0,67,North,Branch
78323,31,Male,32082,20540,30,50.0,730,2,1,1,0,71,East,App
78324,53,Female,31846,17359,31,50.0,673,1,2,0,0,82,North,Online
78325,46,Female,21956,12716,24,66.16728276327419,605,1,3,1,0,77,East,App
78326,18,Female,27686,9311,36,182.2123952956824,707,3,4,1,0,66,West,Online
78327,35,Female,20000,14424,32,50.0,625,1,5,0,0,73,South,App
78328,41,Female,20000,10944,23,76.14838615730771,742,3,5,0,0,75,West,Branch
78329,68,Male,46056,37170,16,50.0,676,3,3,1,0,87,South,App
78330,59,Male,22607,15726,27,123.36233474668354,656,4,0,0,0,84,North,Online
78331,37,Female,70422,60093,36,99.10770410700101,674,0,5,0,0,75,West,Branch
78332,42,Female,38644,33846,29,50.0,704,3,5,1,0,76,West,Online
78333,19,Male,119197,76896,44,50.0,689,3,3,0,0,68,North,App
78334,18,Male,43399,13578,36,50.0,644,0,4,1,1,66,North,Online
78335,34,Female,21214,6984,16,50.0,699,2,2,1,0,70,East,ATM
78336,55,Male,20146,16806,30,171.20930088842374,653,0,2,0,0,83,West,App
78337,42,Female,20000,13323,22,50.0,702,1,2,0,0,75,East,App
78338,28,Male,43856,19549,33,50.0,759,1,1,1,0,70,West,Online
78339,53,Female,48614,19904,24,199.00671782618608,622,2,1,1,1,81,South,Online
78340,66,Female,20000,6200,15,195.64967157827678,639,0,3,1,0,86,East,Online
78341,18,Female,87419,40567,39,50.990170815089435,681,1,2,1,0,66,North,Online
78342,39,Male,77417,34656,29,50.0,681,0,2,0,0,75,West,App
78343,32,Male,72882,10254,36,50.0,766,0,2,0,0,73,East,App
78344,40,Male,53955,45520,35,78.60884436128512,656,1,5,1,1,77,South,Online
78345,33,Female,31755,30594,33,99.33873916795228,700,0,5,0,0,73,West,App
