unique_id,ds,interest_rate,economic_indicator,holiday_flag,day_of_week,month,temperature,marketing_campaign
Branch_7,2026-04-16,0.026620097009609395,1.8365468888318401,0,3,4,38.836142031223176,0
Branch_7,2026-04-17,0.044768964305814216,3.246282984970705,0,4,4,20.802218412631078,0
Branch_7,2026-04-18,0.024317795692935205,2.248808589513082,0,5,4,35.962107187816216,1
Branch_7,2026-04-19,0.04175576864553409,1.9089457299719812,0,6,4,26.90858742540861,0
Branch_7,2026-04-20,0.03725452683926719,2.499407925954354,0,0,4,29.690363018545312,0
Branch_7,2026-04-21,0.02044957241522968,2.1596320092590093,0,1,4,23.880124302155632,0
Branch_7,2026-04-22,0.04360654033428569,1.908812605917729,0,2,4,24.95914548541849,0
Branch_7,2026-04-23,0.04172257691217152,2.438463503893371,0,3,4,28.395962111326615,0
Branch_7,2026-04-24,0.0496745908057328,2.9097969290413537,0,4,4,35.82958902421107,1
Branch_7,2026-04-25,0.031096136490028813,2.5698907762412246,1,5,4,33.903637797935964,0
Branch_7,2026-04-26,0.029394759485546564,2.5720413461236844,0,6,4,30.67902355163333,1
Branch_7,2026-04-27,0.03519813122587952,1.7019801175052232,1,0,4,30.34801252676284,0
Branch_7,2026-04-28,0.031993417482043054,2.1744639208723346,0,1,4,33.6386039962037,0
Branch_7,2026-04-29,0.019366774168855908,1.860287532666728,0,2,4,26.609855762465635,0
Branch_7,2026-04-30,0.02277355297268153,3.0163053413093537,0,3,4,34.26450118627106,1
Branch_7,2026-05-01,0.035440404274902644,2.15328534909444,0,4,5,34.27207911707175,0
Branch_7,2026-05-02,0.049924180965107125,2.901719387160778,0,5,5,30.62641199372018,0
Branch_7,2026-05-03,0.04133870488892802,1.5462528572358354,1,6,5,35.447793594002185,0
Branch_7,2026-05-04,0.04285413754990157,1.9635045058509037,0,0,5,33.904299926417515,0
Branch_7,2026-05-05,0.018677032320142978,3.037239009111473,0,1,5,21.211291837871517,0
Branch_7,2026-05-06,0.011664323069934448,2.0243893355968026,0,2,5,27.586184138404054,0
Branch_7,2026-05-07,0.03310674471263388,2.8110292073683665,0,3,5,31.369419319056053,0
Branch_7,2026-05-08,0.022244128273102737,3.2194975193320214,0,4,5,27.48493226420097,1
Branch_7,2026-05-09,0.04146183492097898,1.3182326297972211,1,5,5,27.04675146873464,0
Branch_7,2026-05-10,0.016011411556098216,2.274008158961023,0,6,5,31.921125965919945,0
Branch_7,2026-05-11,0.039351397375491134,2.3132428085904917,0,0,5,29.10540290174453,0
Branch_7,2026-05-12,0.029917197845264393,2.8740625626319547,0,1,5,22.922233510901503,0
Branch_7,2026-05-13,0.04078397104714733,2.674130021812712,0,2,5,31.091043571871005,1
Branch_7,2026-05-14,0.0452037839856616,2.7725735640589395,0,3,5,35.106927789418506,0
Branch_7,2026-05-15,0.015043329428513937,2.7064838515733154,0,4,5,25.374506133920853,1
Branch_7,2026-05-16,0.010651611211725073,3.000653189608195,0,5,5,29.665351716734424,0
Branch_7,2026-05-17,0.03011600105896486,2.637883779676361,0,6,5,27.138258354023673,0
Branch_7,2026-05-18,0.01461673948074076,1.745960874023039,0,0,5,19.352921839487202,0
Branch_7,2026-05-19,0.03848680087047721,3.5842151220565133,0,1,5,20.516661323169814,0
Branch_7,2026-05-20,0.017850610317416252,2.258733553242571,1,2,5,26.306075955098414,0
Branch_7,2026-05-21,0.028702602913772485,2.0334838239708914,0,3,5,29.60471989650891,1
Branch_7,2026-05-22,0.014179148627367515,3.0750447099584712,0,4,5,26.538823500524824,0
Branch_7,2026-05-23,0.010149670714502039,2.2018664554871403,0,5,5,32.587272509637735,0
Branch_7,2026-05-24,0.0396805124088866,2.7833729063064263,0,6,5,30.418696163013546,0
Branch_7,2026-05-25,0.011521507718062525,2.6186239430920297,0,0,5,30.810256084389522,1
Branch_7,2026-05-26,0.01738732726508533,2.705176224032072,0,1,5,20.00482193111963,1
Branch_7,2026-05-27,0.0186435167413655,2.393417387278783,0,2,5,27.10158556525949,0
Branch_7,2026-05-28,0.014068771969677835,2.3054665886127816,0,3,5,22.868098130061732,1
Branch_7,2026-05-29,0.018505894139638768,1.5273870547104509,0,4,5,28.088554140345646,1
Branch_7,2026-05-30,0.030364803469180482,3.5362023656282933,0,5,5,19.55826434589511,0
Branch_7,2026-05-31,0.04155089969109005,2.3586570994160043,0,6,5,26.099754089899427,1
Branch_7,2026-06-01,0.011422040253115724,2.482195306380857,0,0,6,30.569575497718795,0
Branch_7,2026-06-02,0.03156940971116832,2.1379098265752985,0,1,6,31.18089640832654,1
Branch_7,2026-06-03,0.02185057658829491,2.5534886422118364,1,2,6,19.98060823707062,0
Branch_7,2026-06-04,0.030838801644584253,1.7746924083463216,0,3,6,19.590084665771997,0
Branch_7,2026-06-05,0.04841197375241474,3.217677189783644,0,4,6,22.488670775017205,0
Branch_7,2026-06-06,0.02654651730684674,2.8052049304489413,0,5,6,35.34231391691317,0
Branch_7,2026-06-07,0.04537956887692433,2.904043558947657,1,6,6,23.453912980726912,0
Branch_7,2026-06-08,0.025374457786601252,1.8082366670681513,0,0,6,22.465446223763735,1
Branch_7,2026-06-09,0.029994489035642502,3.075025767284041,1,1,6,28.629691379413195,0
Branch_8,2025-10-03,0.0115436198935443,2.31994192937906,0,4,10,9.698510151744882,0
Branch_8,2025-10-04,0.026518086863133134,2.7193699510767932,0,5,10,16.34604199184396,0
Branch_8,2025-10-05,0.012850155777318802,2.310402769890461,0,6,10,6.614404207701552,0
Branch_8,2025-10-06,0.015161047948871671,3.215685122757691,0,0,10,8.554347845444132,0
Branch_8,2025-10-07,0.024186528572872387,2.5979774164212177,0,1,10,8.536841404744509,0
Branch_8,2025-10-08,0.024298633550725746,2.085603535331587,0,2,10,15.624262146993814,0
Branch_8,2025-10-09,0.031791272279915864,2.62090768282297,1,3,10,13.273362324908776,0
Branch_8,2025-10-10,0.0336190305139648,3.102623339326851,0,4,10,17.657131334223585,0
Branch_8,2025-10-11,0.03170183118337723,2.1796754968641174,0,5,10,2.7288139178069812,0
Branch_8,2025-10-12,0.026670838459515834,2.7008139926528676,0,6,10,9.24575325985262,0
Branch_8,2025-10-13,0.037129696257701066,1.4827181177415856,0,0,10,8.033603215757328,1
Branch_8,2025-10-14,0.04750771664291354,2.7749896861439036,0,1,10,5.444820012091972,1
Branch_8,2025-10-15,0.03284470571336367,1.9873875139852824,0,2,10,14.660326543950111,0
Branch_8,2025-10-16,0.018110283656421512,2.0416862078279863,0,3,10,5.369691180750775,0
Branch_8,2025-10-17,0.0301642867269986,2.2854964233949184,0,4,10,13.849067219172357,0
Branch_8,2025-10-18,0.047834289811511915,1.8439127115137652,0,5,10,7.434978952777241,1
Branch_8,2025-10-19,0.03896021657976747,2.3062472438073516,0,6,10,14.745563587313669,0
Branch_8,2025-10-20,0.03587613266759753,2.1820139967412815,0,0,10,8.446194310509565,0
Branch_8,2025-10-21,0.0209876706058543,2.990871357346245,0,1,10,19.43552440298658,0
Branch_8,2025-10-22,0.03821678001834623,2.061479807756476,1,2,10,15.370606126214827,0
Branch_8,2025-10-23,0.046144285263956426,2.838939846359832,1,3,10,13.739061103628249,1
Branch_8,2025-10-24,0.03284925800732975,2.7133357161615463,0,4,10,7.727796135075817,0
Branch_8,2025-10-25,0.024025249470950496,2.161978865127554,0,5,10,14.895912529374492,1
Branch_8,2025-10-26,0.01676056314687242,2.2151271726582555,0,6,10,12.746081691909238,0
Branch_8,2025-10-27,0.022428173489626092,1.5935028369282336,0,0,10,12.829839882299714,0
Branch_8,2025-10-28,0.020582351052416167,3.104301530629577,0,1,10,13.230392469755865,0
Branch_8,2025-10-29,0.024313308234508918,3.6147793527329206,0,2,10,17.255771512212476,0
Branch_8,2025-10-30,0.021436910107566876,2.422945857556795,0,3,10,14.191951877769531,0
Branch_8,2025-10-31,0.03293668519835972,3.0157161301869553,0,4,10,11.807069318987834,0
Branch_8,2025-11-01,0.015655265564938285,2.8612358720200666,0,5,11,10.482661126257577,1
Branch_8,2025-11-02,0.026020299656454925,2.054278815967682,0,6,11,21.818860352154083,0
Branch_8,2025-11-03,0.03464468500630163,2.5204453983107387,0,0,11,14.577462085559933,0
Branch_8,2025-11-04,0.04090245027013614,1.9711309388373293,0,1,11,23.988625796293466,0
Branch_8,2025-11-05,0.026585090658823706,2.6025781328686466,0,2,11,4.873382710798511,1
Branch_8,2025-11-06,0.02477344384728832,2.8152790588544585,0,3,11,13.693027936235307,0
Branch_8,2025-11-07,0.01911805134103592,2.6321960637433333,0,4,11,20.152347415099392,0
Branch_8,2025-11-08,0.030938554223988543,2.094522542167277,1,5,11,5.540414594604593,1
Branch_8,2025-11-09,0.01511108001688576,2.7637367498828707,1,6,11,9.598777468086437,1
Branch_8,2025-11-10,0.04707372373083352,2.2996182195369843,0,0,11,16.953630356976767,0
Branch_8,2025-11-11,0.01243344600913244,2.8289796423280524,0,1,11,9.718181048457744,0
Branch_8,2025-11-12,0.030494775912289253,2.8874943851472796,0,2,11,14.456407795117348,0
Branch_8,2025-11-13,0.01101174048467935,2.0947230566668997,0,3,11,3.45738042717557,0
Branch_8,2025-11-14,0.03494991122563315,2.5199688200785437,0,4,11,10.928960884813455,0
Branch_8,2025-11-15,0.03539990322348723,1.0503757865796288,0,5,11,15.298112590773618,0
Branch_8,2025-11-16,0.032936509596652515,2.370786118832201,0,6,11,11.750356195538131,0
Branch_8,2025-11-17,0.03939927919986557,2.4357024286884625,1,0,11,12.489918688595688,0
Branch_8,2025-11-18,0.043889775947651095,2.960091312227598,0,1,11,19.119291885863014,0
Branch_8,2025-11-19,0.014121564879202561,3.5632000693574715,0,2,11,2.8025305444758377,1
Branch_8,2025-11-20,0.03738330404041105,2.589531111776892,0,3,11,18.279755244985658,0
Branch_8,2025-11-21,0.04360566384324191,2.4550153485750044,0,4,11,19.695772153646693,0
Branch_8,2025-11-22,0.0336861820132947,3.1069822931612783,0,5,11,6.785711453321252,1
Branch_8,2025-11-23,0.02784846192977593,2.882173195421485,0,6,11,8.528109987995563,0
Branch_8,2025-11-24,0.04416855552050459,2.4959191081114462,1,0,11,11.313449659577369,0
Branch_8,2025-11-25,0.028199405120456402,2.0910615782231066,0,1,11,13.70948628716832,0
Branch_8,2025-11-26,0.027270647913766474,1.988641034337748,0,2,11,21.807774184174946,0
Branch_8,2025-11-27,0.015715151172514905,1.1031864221468093,0,3,11,5.88992744351113,0
Branch_8,2025-11-28,0.02626534896797659,2.736250748846719,0,4,11,9.346227687106065,1
Branch_8,2025-11-29,0.026164233637399052,1.9554334774221904,0,5,11,22.57805652955247,0
Branch_8,2025-11-30,0.022068547784581005,3.049249341261084,0,6,11,22.558760162695656,0
Branch_8,2025-12-01,0.013631017312189693,1.6569657614718314,0,0,12,12.381450249735995,0
Branch_8,2025-12-02,0.038246307540001405,3.2181781114904533,0,1,12,12.98444296877226,0
Branch_8,2025-12-03,0.04489567252379326,1.6359199519960974,0,2,12,16.21601319711586,0
Branch_8,2025-12-04,0.041305717652986775,2.8169381279848094,0,3,12,10.941195098741103,0
Branch_8,2025-12-05,0.01594376389912301,2.799185611760361,0,4,12,4.949862871890719,0
Branch_8,2025-12-06,0.014437567793517845,2.964245774726152,0,5,12,18.255047549426422,0
Branch_8,2025-12-07,0.022556694713088236,2.358284260531673,0,6,12,13.288463120825092,0
Branch_8,2025-12-08,0.019532837299283252,2.388703044709368,0,0,12,15.681612654417851,0
Branch_8,2025-12-09,0.03154557216779,2.245428025716418,0,1,12,16.143945423168578,1
Branch_8,2025-12-10,0.04234863681959356,2.5757420116864997,0,2,12,24.053074972395734,1
Branch_8,2025-12-11,0.013462289225306493,2.7437548900585416,0,3,12,21.650010630666838,0
Branch_8,2025-12-12,0.036037603709896206,1.6448024092699738,0,4,12,2.486775163293096,0
Branch_8,2025-12-13,0.02239773754483687,2.510199816623019,0,5,12,17.478264465487236,0
Branch_8,2025-12-14,0.015673221936420543,1.869811454866822,0,6,12,18.42341550972939,0
Branch_8,2025-12-15,0.021162708191386687,2.1062053354054315,0,0,12,21.435794804043905,0
Branch_8,2025-12-16,0.025153352473023683,2.9872992542656203,0,1,12,13.196212061774443,0
Branch_8,2025-12-17,0.015315776769316574,2.1231284101028107,0,2,12,14.161020551894971,0
Branch_8,2025-12-18,0.014112962172901523,4.3339206123469705,0,3,12,18.611977953455924,0
Branch_8,2025-12-19,0.023412799272948304,3.0219040361350418,0,4,12,20.07012395384901,0
Branch_8,2025-12-20,0.03222731989054806,2.340263911743106,0,5,12,14.54756980153999,0
Branch_8,2025-12-21,0.048945456101300175,3.202186043207309,0,6,12,15.921784428335185,0
Branch_8,2025-12-22,0.028897245932225427,2.5434007079528964,0,0,12,18.29031079973267,0
Branch_8,2025-12-23,0.01758878322365556,2.780572398776866,0,1,12,11.804675744533633,0
Branch_8,2025-12-24,0.013417528022702277,2.009751454357998,0,2,12,12.503795272301804,1
Branch_8,2025-12-25,0.01309493212720045,2.6479233706271517,0,3,12,19.076243995388946,0
Branch_8,2025-12-26,0.03730799168826638,2.7534865710113134,0,4,12,24.502597543056094,0
Branch_8,2025-12-27,0.03065144654139465,2.295907762243375,0,5,12,18.817795656468835,0
Branch_8,2025-12-28,0.04701075682308501,3.0084779542701363,0,6,12,23.101660984965118,0
Branch_8,2025-12-29,0.04682033133415924,2.521933555262269,0,0,12,21.433792063020764,0
Branch_8,2025-12-30,0.04604229712601922,1.523006277555852,0,1,12,27.738773131995735,1
Branch_8,2025-12-31,0.03146836950601829,2.5881028047935013,0,2,12,14.250431969872848,0
Branch_8,2026-01-01,0.023006214666350343,1.8038202219593136,0,3,1,22.98476693768076,0
Branch_8,2026-01-02,0.010475491786568617,2.5382888909368853,0,4,1,20.530750222705844,0
Branch_8,2026-01-03,0.01141410808925039,3.4964264128485714,0,5,1,20.522364323155905,0
Branch_8,2026-01-04,0.02556682508703362,2.994041458461774,0,6,1,17.655930426222962,1
Branch_8,2026-01-05,0.036318182169943876,2.8165628129120437,0,0,1,13.907804470407088,0
Branch_8,2026-01-06,0.010252685696876287,2.5308857957556135,0,1,1,19.46261153741584,0
Branch_8,2026-01-07,0.029386303826564424,2.3121523937029473,0,2,1,20.262295279429964,0
Branch_8,2026-01-08,0.03409267636462726,2.670600938172267,0,3,1,21.36158340861749,1
Branch_8,2026-01-09,0.03959360553697006,1.9280930514771208,0,4,1,24.89617862561602,0
Branch_8,2026-01-10,0.03326425542314971,1.642073711524108,0,5,1,16.97932856569405,0
Branch_8,2026-01-11,0.03478278067810304,1.8726192112685756,0,6,1,22.491798915091042,1
Branch_8,2026-01-12,0.04023668309284074,2.351922354858685,0,0,1,27.438874896945258,0
Branch_8,2026-01-13,0.012782658741016854,3.3369629333867294,0,1,1,15.685585422205754,0
Branch_8,2026-01-14,0.029468634166573603,2.66084185445329,1,2,1,17.101412760911508,1
Branch_8,2026-01-15,0.04098009670970376,1.7920020220569925,0,3,1,25.174881963918,0
Branch_8,2026-01-16,0.025342348579125724,1.6484377281175286,0,4,1,30.38332714097703,0
Branch_8,2026-01-17,0.04725067699846188,2.5382883728254306,0,5,1,23.649386018244797,0
Branch_8,2026-01-18,0.03598879593725344,1.7410345466511319,0,6,1,17.79906827471247,0
Branch_8,2026-01-19,0.04599667527577648,2.3074460387145193,0,0,1,23.266816238249508,0
Branch_8,2026-01-20,0.02345869903886431,1.5878177888252893,0,1,1,19.0241969081142,1
Branch_8,2026-01-21,0.030316120032092077,2.3784696457010024,0,2,1,14.63496965594776,0
Branch_8,2026-01-22,0.03553401339675995,1.3702514398408094,0,3,1,18.299766044070545,1
Branch_8,2026-01-23,0.03461327518781487,3.506820870167835,0,4,1,19.619672168198097,1
Branch_8,2026-01-24,0.04554497184757919,2.2430336193280866,0,5,1,33.73515704370974,0
Branch_8,2026-01-25,0.04034043006050578,3.3086592505303694,0,6,1,29.96764790363182,1
Branch_8,2026-01-26,0.020217009943324836,2.7332435764479817,0,0,1,22.81513373386185,0
Branch_8,2026-01-27,0.03945659000055608,3.2452363891497584,0,1,1,19.90004875300953,0
Branch_8,2026-01-28,0.03606959934707592,2.066139703550146,0,2,1,28.657008242087542,0
Branch_8,2026-01-29,0.01548295708109989,1.8467276864715783,0,3,1,26.397287254816973,0
Branch_8,2026-01-30,0.03399340878400491,3.3084928162043865,0,4,1,35.287105645067314,0
Branch_8,2026-01-31,0.025170823232902557,2.1726835752787257,0,5,1,19.19233810473051,0
Branch_8,2026-02-01,0.03611220217790028,3.038089866553198,0,6,2,26.60472251255312,0
Branch_8,2026-02-02,0.04434951395377318,2.2587100299001905,0,0,2,22.55775108103688,0
Branch_8,2026-02-03,0.033019427470111995,1.704747212018233,0,1,2,27.398720077851365,0
Branch_8,2026-02-04,0.02084582435429277,2.201136689608252,0,2,2,29.462389666675392,0
Branch_8,2026-02-05,0.049666819966569714,2.302322651840542,0,3,2,31.224497229717418,0
Branch_8,2026-02-06,0.01792555016120867,2.0539604973394208,0,4,2,20.56074616412381,1
Branch_8,2026-02-07,0.03328888292229311,2.3077676767306485,0,5,2,22.778630501307028,0
Branch_8,2026-02-08,0.017052858170075368,2.061225230095933,1,6,2,21.634353007671045,0
Branch_8,2026-02-09,0.04454288444613061,2.271294055627954,0,0,2,31.011329384244686,0
Branch_8,2026-02-10,0.023391487051214407,3.4712967531393835,0,1,2,29.376294587773252,0
Branch_8,2026-02-11,0.0403672701212144,1.6501532938520467,1,2,2,24.875874388947995,0
Branch_8,2026-02-12,0.010647339827506066,2.1373000401128115,0,3,2,15.643432383787006,1
Branch_8,2026-02-13,0.019326195433179278,2.5721400892880726,0,4,2,29.82418384848826,0
Branch_8,2026-02-14,0.04391560552123014,2.9092436001428963,1,5,2,31.256333939394978,0
Branch_8,2026-02-15,0.025800871400499026,2.0505959774946887,0,6,2,24.822742056010224,1
Branch_8,2026-02-16,0.02327104104001442,2.1002401500313375,0,0,2,22.606904257467075,0
Branch_8,2026-02-17,0.0247759957800124,2.773366128491687,1,1,2,32.34725576207378,0
Branch_8,2026-02-18,0.027879879847765958,3.2488219413969603,0,2,2,45.36653287824842,0
Branch_8,2026-02-19,0.027480461355591873,2.9431020310132556,0,3,2,19.883109203832433,1
Branch_8,2026-02-20,0.03631226128739211,3.24408852178116,0,4,2,25.561668314436247,0
Branch_8,2026-02-21,0.0467418473188305,2.4604829116075764,0,5,2,32.59765335914806,0
Branch_8,2026-02-22,0.041230756612247274,3.036354027720016,0,6,2,29.074202175323958,0
Branch_8,2026-02-23,0.019014810113307523,1.181796187340127,0,0,2,27.473352589143865,0
Branch_8,2026-02-24,0.01911246389275143,3.0138349822414483,0,1,2,31.082229312483108,0
Branch_8,2026-02-25,0.01389252906304809,3.223050341773543,0,2,2,34.425520671147616,0
Branch_8,2026-02-26,0.012375636155738143,2.9032466594769852,0,3,2,29.73276185161094,0
Branch_8,2026-02-27,0.014160545919624465,1.7257421397080064,0,4,2,28.73309931681081,0
Branch_8,2026-02-28,0.04516492078443742,2.3669317273167536,0,5,2,29.12853821670037,0
Branch_8,2026-03-01,0.012127423439055436,2.213410415478614,0,6,3,18.604916841925867,0
Branch_8,2026-03-02,0.047941357019845546,1.8812923874870202,0,0,3,24.948155035602117,0
Branch_8,2026-03-03,0.012265913301593923,2.6954263782188073,0,1,3,26.033309967831247,0
Branch_8,2026-03-04,0.01672388570278446,2.1657654271214244,0,2,3,29.12324569824835,0
Branch_8,2026-03-05,0.015204353085211491,2.283159064737843,0,3,3,25.51512961709068,0
Branch_8,2026-03-06,0.030024779993397015,2.5980006838933916,0,4,3,25.118767971006278,0
Branch_8,2026-03-07,0.024972846799848396,1.779860682058965,0,5,3,32.40503437210535,0
Branch_8,2026-03-08,0.013398750108229765,2.2118342960602453,0,6,3,27.965719211427082,0
Branch_8,2026-03-09,0.048731932150981254,3.4367476488256328,0,0,3,33.52791591765819,0
Branch_8,2026-03-10,0.03765606855480158,2.2837319213301606,0,1,3,36.88081189518748,1
Branch_8,2026-03-11,0.03945216475683943,3.5253096779277078,0,2,3,32.72220869902461,1
Branch_8,2026-03-12,0.04574083913032298,2.599483457930603,0,3,3,25.875230854415673,0
Branch_8,2026-03-13,0.03422957575981756,2.547275507553043,0,4,3,36.37109035540301,0
Branch_8,2026-03-14,0.03886787916158286,2.3176617584570534,0,5,3,30.374548958841356,0
Branch_8,2026-03-15,0.010235207751300405,2.790817467097476,1,6,3,26.248194070204015,0
Branch_8,2026-03-16,0.04118799222753646,2.0576058244225752,0,0,3,25.07243893579706,1
Branch_8,2026-03-17,0.021024549026647434,3.4046520567954053,0,1,3,27.367079949691195,0
Branch_8,2026-03-18,0.027238761131920596,2.30314280369337,0,2,3,35.398021869139555,1
Branch_8,2026-03-19,0.013045230098120194,2.445607896105756,1,3,3,28.587200856762664,0
Branch_8,2026-03-20,0.03122919427052424,2.6754409977091007,0,4,3,38.878822948222854,0
Branch_8,2026-03-21,0.04776477550303265,2.709777441908091,0,5,3,28.486240870385533,0
Branch_8,2026-03-22,0.016964101797847894,2.27100672885422,1,6,3,26.042631249738253,0
Branch_8,2026-03-23,0.02970214076000228,2.955478165839158,0,0,3,23.4189896891086,0
Branch_8,2026-03-24,0.034556919740683915,2.06287683713745,0,1,3,31.441001709318215,0
Branch_8,2026-03-25,0.029059571469251373,2.7065824081677543,0,2,3,32.25055512530927,0
Branch_8,2026-03-26,0.04795847912960027,2.377728791573909,1,3,3,36.5220987678436,0
Branch_8,2026-03-27,0.020747131077348185,2.0902065782938406,0,4,3,31.307960973245102,0
Branch_8,2026-03-28,0.03447013796047737,2.466501925944605,0,5,3,22.728663060845193,1
Branch_8,2026-03-29,0.013010677025410505,2.880267439578529,0,6,3,27.74706240912863,0
Branch_8,2026-03-30,0.04978011642307747,3.1244320756109523,0,0,3,29.313376027713712,0
Branch_8,2026-03-31,0.010680619547291053,1.8657012654857672,1,1,3,24.791665625182915,1
Branch_8,2026-04-01,0.047320080607026374,1.0790924700088296,0,2,4,26.361177966439634,1
Branch_8,2026-04-02,0.027198909501830112,2.3861626430770224,0,3,4,31.583351429899494,1
Branch_8,2026-04-03,0.015015728901671195,2.2312759393596107,0,4,4,33.15980705784266,0
Branch_8,2026-04-04,0.041196638570454136,2.3579558502213294,0,5,4,33.58799370333849,0
Branch_8,2026-04-05,0.014765313905301248,1.8804691992938753,0,6,4,34.16154574205934,0
Branch_8,2026-04-06,0.015441170020972245,2.0281641571349653,0,0,4,32.430735777811904,0
Branch_8,2026-04-07,0.03872669639939133,3.5938473319065327,0,1,4,29.888393034428166,0
Branch_8,2026-04-08,0.020044375237278013,1.9097476797533743,0,2,4,24.346871822009795,0
Branch_8,2026-04-09,0.03158453548890765,2.1380937958225252,0,3,4,31.775777830915885,0
Branch_8,2026-04-10,0.026506740745248586,2.206714852237196,1,4,4,35.27420051798169,1
Branch_8,2026-04-11,0.03290798583379851,2.752370177718599,1,5,4,32.198416393084756,0
Branch_8,2026-04-12,0.035894392216876896,2.138506160320967,0,6,4,27.000797862171197,0
Branch_8,2026-04-13,0.025003856994917213,2.0783930847214154,0,0,4,35.75121498395195,1
Branch_8,2026-04-14,0.010204640019097782,1.289136065147467,0,1,4,27.291709466459785,0
Branch_8,2026-04-15,0.03330519995103833,2.3648232434107888,0,2,4,25.02570316642747,0
Branch_8,2026-04-16,0.0302995802093976,2.457147287224457,0,3,4,24.72358434358722,0
Branch_8,2026-04-17,0.01692352252960461,2.98376315702345,0,4,4,32.43337200397658,0
Branch_8,2026-04-18,0.012768363173177848,2.299070381208622,0,5,4,37.821388939855936,0
Branch_8,2026-04-19,0.018733665927915966,2.545294640381303,0,6,4,32.076969909935286,0
Branch_8,2026-04-20,0.040608406577781836,1.789551310689304,0,0,4,30.562205743866212,1
Branch_8,2026-04-21,0.044261707360400096,1.5575022571325836,0,1,4,31.35674901011414,0
Branch_8,2026-04-22,0.011566695641467293,2.651826588334767,0,2,4,35.46532344925551,1
Branch_8,2026-04-23,0.03166781478934944,2.8055620923708475,0,3,4,32.195076550701486,1
Branch_8,2026-04-24,0.017911991196837004,2.565665099914408,0,4,4,30.94945980568633,1
Branch_8,2026-04-25,0.02190771586089098,1.9009851152635115,0,5,4,29.882106071073622,0
Branch_8,2026-04-26,0.0425032692374837,2.6978856003723077,0,6,4,30.661996579382958,0
Branch_8,2026-04-27,0.03451111371847606,2.5869976729357558,1,0,4,24.268564341600673,1
Branch_8,2026-04-28,0.02382299271799695,2.2958911297668436,0,1,4,40.91348395049576,0
Branch_8,2026-04-29,0.015716380211530455,2.446742442567104,0,2,4,34.52714878766457,0
Branch_8,2026-04-30,0.030922506499003504,2.4735302471551868,0,3,4,24.226661849631746,1
Branch_8,2026-05-01,0.03428443791063089,1.7579901638209057,1,4,5,32.06990869275356,0
Branch_8,2026-05-02,0.04668547737964432,2.449027694797253,0,5,5,17.679362946691114,0
Branch_8,2026-05-03,0.023858042057622996,3.203469424695496,0,6,5,32.86160346963777,1
Branch_8,2026-05-04,0.03256113157232786,3.2568538967593064,0,0,5,32.391629758669744,1
Branch_8,2026-05-05,0.023987694497475155,2.4727415428335986,0,1,5,27.612628260798292,0
Branch_8,2026-05-06,0.04312288959906919,3.31183221773619,0,2,5,33.352179762252796,0
Branch_8,2026-05-07,0.036561192533773275,2.438429062245452,0,3,5,28.283717734920483,1
Branch_8,2026-05-08,0.049958498742684085,1.925606423225525,0,4,5,27.63143691348364,0
Branch_8,2026-05-09,0.015527053125371988,2.548007192176248,0,5,5,30.08337164436077,0
Branch_8,2026-05-10,0.032961120994876414,3.620505060098718,0,6,5,30.5932126028111,0
Branch_8,2026-05-11,0.017272479666018282,3.280394849853879,0,0,5,25.649242170923813,0
Branch_8,2026-05-12,0.02577514424818497,2.849024752626891,0,1,5,21.41478754671823,0
Branch_8,2026-05-13,0.03302269655600527,2.6961153456596714,0,2,5,22.728194904964106,0
Branch_8,2026-05-14,0.029267405416061085,2.5950753511400446,0,3,5,25.40145736244071,0
Branch_8,2026-05-15,0.046631600166838844,2.4384451417121356,0,4,5,34.107607387886176,0
Branch_8,2026-05-16,0.048939737408813216,2.1307061905366638,0,5,5,29.705168123821824,0
Branch_8,2026-05-17,0.03652913913239655,3.5843805118062257,0,6,5,19.847265369243825,1
Branch_8,2026-05-18,0.04217296209141997,1.8674430798670338,1,0,5,26.52553016970528,0
Branch_8,2026-05-19,0.0260253893180208,2.427965229436569,0,1,5,31.200521092521765,0
Branch_8,2026-05-20,0.011342388457811282,1.8433349566613706,0,2,5,34.16764690763955,0
Branch_8,2026-05-21,0.04803326666683466,1.8811671968933736,1,3,5,21.2225038332125,0
Branch_8,2026-05-22,0.014214984352710212,2.0968147968360693,0,4,5,23.6407683983128,0
Branch_8,2026-05-23,0.02230948389323408,2.0464306605423586,0,5,5,20.29447237547397,0
Branch_8,2026-05-24,0.015091412501477462,1.6558118163340074,0,6,5,28.319554137836377,0
Branch_8,2026-05-25,0.025985963133114326,2.141260496165115,0,0,5,26.89743518988764,1
Branch_8,2026-05-26,0.049024838110095545,2.8384233656145033,0,1,5,22.154113856060533,0
Branch_8,2026-05-27,0.01349859669330868,2.114196395943644,0,2,5,20.010430328054092,0
Branch_8,2026-05-28,0.034573864740524256,2.905865227346493,0,3,5,17.411061735392046,0
Branch_8,2026-05-29,0.03674203882053296,2.6580400078943724,0,4,5,25.214977714712504,0
Branch_8,2026-05-30,0.031085584953629116,2.6556419840171905,0,5,5,18.453968317340316,1
Branch_8,2026-05-31,0.03478098728333287,1.941626671918817,0,6,5,26.972996508276882,0
Branch_8,2026-06-01,0.027055034119734752,2.5837160390135696,0,0,6,23.351750640225216,0
Branch_8,2026-06-02,0.0205967722542602,2.796219143976342,0,1,6,22.144706997910987,1
Branch_8,2026-06-03,0.032774203942666245,2.4672110327478127,0,2,6,24.390181472593184,0
