unique_id,ds,y,temperature,holiday_flag,day_of_week,month,is_weekend,marketing_campaign,economic_indicator,interest_rate,local_event
Branch_8,2020-07-17,393,13.8,0,4,7,0,0,57.07,3.94,0
Branch_8,2020-07-18,288,13.3,0,5,7,1,0,54.06,3.75,0
Branch_8,2020-07-19,211,13.5,0,6,7,1,0,67.76,3.64,0
Branch_8,2020-07-20,301,9.8,0,0,7,0,0,60.41,3.66,0
Branch_8,2020-07-21,249,13.7,0,1,7,0,0,65.53,4.71,0
Branch_8,2020-07-22,140,16.8,1,2,7,0,0,57.28,3.73,0
Branch_8,2020-07-23,350,11.2,0,3,7,0,0,51.17,4.67,0
Branch_8,2020-07-24,441,15.9,0,4,7,0,0,43.98,2.89,1
Branch_8,2020-07-25,278,20.1,0,5,7,1,0,72.54,4.86,0
Branch_8,2020-07-26,230,3.4,0,6,7,1,0,56.25,3.31,0
Branch_8,2020-07-27,322,13.0,0,0,7,0,0,63.85,4.2,0
Branch_8,2020-07-28,233,14.6,0,1,7,0,0,73.48,5.67,0
Branch_8,2020-07-29,250,7.1,0,2,7,0,0,62.78,2.04,0
Branch_8,2020-07-30,428,2.5,0,3,7,0,1,59.27,4.83,0
Branch_8,2020-07-31,337,10.3,0,4,7,0,0,40.46,2.94,0
Branch_8,2020-08-01,289,13.2,0,5,8,1,1,54.55,4.85,0
Branch_8,2020-08-02,220,12.3,0,6,8,1,0,52.09,5.61,0
Branch_8,2020-08-03,382,10.2,0,0,8,0,1,65.81,4.66,0
Branch_8,2020-08-04,142,7.9,1,1,8,0,0,58.8,5.54,0
Branch_8,2020-08-05,240,5.3,0,2,8,0,0,65.87,2.21,0
Branch_8,2020-08-06,308,21.7,0,3,8,0,0,58.14,4.39,0
Branch_8,2020-08-07,334,1.4,0,4,8,0,0,66.17,3.27,0
Branch_8,2020-08-08,253,5.1,0,5,8,1,0,61.28,2.09,0
Branch_8,2020-08-09,228,14.1,0,6,8,1,0,46.36,5.13,0
Branch_8,2020-08-10,219,14.3,0,0,8,0,0,59.55,2.12,0
Branch_8,2020-08-11,291,14.9,0,1,8,0,0,62.97,5.83,0
Branch_8,2020-08-12,372,22.1,0,2,8,0,1,72.23,2.77,0
Branch_8,2020-08-13,259,13.4,0,3,8,0,0,74.37,5.57,0
Branch_8,2020-08-14,324,12.5,0,4,8,0,0,59.93,5.7,0
Branch_8,2020-08-15,198,6.7,0,5,8,1,0,59.83,4.02,0
Branch_8,2020-08-16,215,8.6,0,6,8,1,0,60.29,3.46,0
Branch_8,2020-08-17,370,6.3,0,0,8,0,1,51.33,3.97,0
Branch_8,2020-08-18,214,7.0,0,1,8,0,0,71.38,5.26,0
Branch_8,2020-08-19,332,0.9,0,2,8,0,0,50.47,3.31,0
Branch_8,2020-08-20,412,-0.3,0,3,8,0,1,58.09,2.92,0
Branch_8,2020-08-21,314,11.8,0,4,8,0,0,60.76,5.5,0
Branch_8,2020-08-22,258,12.4,0,5,8,1,0,63.24,2.44,0
Branch_8,2020-08-23,227,7.6,0,6,8,1,1,63.27,3.8,0
Branch_8,2020-08-24,213,11.5,0,0,8,0,0,60.32,4.92,0
Branch_8,2020-08-25,318,6.0,0,1,8,0,1,62.43,2.29,0
Branch_8,2020-08-26,232,3.5,0,2,8,0,0,65.6,4.81,0
Branch_8,2020-08-27,232,10.8,0,3,8,0,0,57.71,4.32,0
Branch_8,2020-08-28,326,0.4,0,4,8,0,0,68.08,5.33,0
Branch_8,2020-08-29,307,4.9,0,5,8,1,1,75.27,3.77,0
Branch_8,2020-08-30,246,14.6,0,6,8,1,0,57.8,2.44,0
Branch_8,2020-08-31,336,13.2,0,0,8,0,0,78.83,4.14,1
Branch_8,2020-09-01,267,6.4,0,1,9,0,1,58.76,4.36,0
Branch_8,2020-09-02,276,13.1,0,2,9,0,0,54.16,5.29,0
Branch_8,2020-09-03,303,6.3,0,3,9,0,0,69.77,4.02,0
Branch_8,2020-09-04,330,4.9,0,4,9,0,0,62.68,5.93,0
Branch_8,2020-09-05,315,0.4,0,5,9,1,1,79.88,5.36,0
Branch_8,2020-09-06,206,14.3,0,6,9,1,0,47.52,3.5,0
Branch_8,2020-09-07,455,19.4,0,0,9,0,1,73.73,2.79,1
Branch_8,2020-09-08,275,2.4,0,1,9,0,0,62.35,3.61,0
Branch_8,2020-09-09,387,4.6,0,2,9,0,1,45.24,2.7,1
Branch_8,2020-09-10,290,3.2,0,3,9,0,0,63.79,5.58,0
Branch_8,2020-09-11,335,1.8,0,4,9,0,0,62.95,2.73,0
Branch_8,2020-09-12,235,7.8,0,5,9,1,0,56.21,5.98,0
Branch_8,2020-09-13,108,1.5,1,6,9,1,0,72.12,4.27,0
Branch_8,2020-09-14,267,7.4,0,0,9,0,0,44.32,4.48,0
Branch_8,2020-09-15,266,1.3,0,1,9,0,0,51.51,2.77,0
Branch_8,2020-09-16,262,7.6,0,2,9,0,0,68.61,2.09,0
Branch_8,2020-09-17,299,-0.6,0,3,9,0,0,61.91,2.48,0
Branch_8,2020-09-18,429,6.0,0,4,9,0,1,52.49,5.68,0
Branch_8,2020-09-19,221,2.2,0,5,9,1,0,69.05,3.79,0
Branch_8,2020-09-20,239,-0.6,0,6,9,1,0,65.7,5.14,0
Branch_8,2020-09-21,274,8.0,0,0,9,0,0,64.98,4.26,0
Branch_8,2020-09-22,199,8.3,0,1,9,0,1,42.03,5.64,0
Branch_8,2020-09-23,322,-6.7,0,2,9,0,1,69.72,5.12,0
Branch_8,2020-09-24,305,5.0,0,3,9,0,0,49.05,3.37,0
Branch_8,2020-09-25,320,4.1,0,4,9,0,0,61.33,3.36,0
Branch_8,2020-09-26,202,7.4,0,5,9,1,0,62.41,3.41,0
Branch_8,2020-09-27,226,3.9,0,6,9,1,0,79.93,5.81,0
Branch_8,2020-09-28,304,-5.4,0,0,9,0,0,59.95,4.73,1
Branch_8,2020-09-29,270,0.5,0,1,9,0,0,46.01,5.49,0
Branch_8,2020-09-30,232,9.1,0,2,9,0,0,58.39,5.2,0
Branch_8,2020-10-01,260,-1.1,0,3,10,0,0,64.95,3.43,0
Branch_8,2020-10-02,375,5.8,0,4,10,0,1,50.92,2.85,1
Branch_8,2020-10-03,293,1.8,0,5,10,1,0,65.37,3.42,1
Branch_8,2020-10-04,218,12.6,0,6,10,1,0,45.91,2.41,0
Branch_8,2020-10-05,247,2.1,0,0,10,0,0,75.91,4.12,0
Branch_8,2020-10-06,302,9.3,0,1,10,0,1,69.86,2.01,0
Branch_8,2020-10-07,141,5.0,1,2,10,0,0,44.89,4.17,0
Branch_8,2020-10-08,145,1.9,1,3,10,0,0,59.76,4.48,0
Branch_8,2020-10-09,313,-2.4,0,4,10,0,0,68.51,4.64,0
Branch_8,2020-10-10,208,8.9,0,5,10,1,0,63.85,2.3,0
Branch_8,2020-10-11,240,2.2,0,6,10,1,0,88.32,5.67,0
Branch_8,2020-10-12,294,-0.7,0,0,10,0,0,54.98,2.62,0
Branch_8,2020-10-13,272,2.8,0,1,10,0,1,52.14,2.04,0
Branch_8,2020-10-14,283,4.6,0,2,10,0,0,69.63,2.47,0
Branch_8,2020-10-15,298,5.9,0,3,10,0,0,61.74,4.93,0
Branch_8,2020-10-16,283,6.2,0,4,10,0,0,52.93,4.7,0
Branch_8,2020-10-17,250,4.4,0,5,10,1,0,85.57,3.1,0
Branch_8,2020-10-18,226,-2.8,0,6,10,1,0,66.05,4.36,0
Branch_8,2020-10-19,270,1.2,0,0,10,0,0,77.22,2.04,0
Branch_8,2020-10-20,313,2.6,0,1,10,0,1,71.37,5.11,0
Branch_8,2020-10-21,294,1.2,0,2,10,0,1,38.67,5.02,0
Branch_8,2020-10-22,282,4.7,0,3,10,0,0,72.13,4.39,0
Branch_8,2020-10-23,325,4.7,0,4,10,0,0,55.7,2.69,0
Branch_8,2020-10-24,246,15.6,0,5,10,1,0,56.99,3.52,0
Branch_8,2020-10-25,238,-1.0,0,6,10,1,0,61.12,2.58,0
Branch_8,2020-10-26,285,3.0,0,0,10,0,0,66.07,5.21,0
Branch_8,2020-10-27,270,-1.8,0,1,10,0,0,54.66,4.27,0
Branch_8,2020-10-28,246,3.4,0,2,10,0,0,43.71,3.01,0
Branch_8,2020-10-29,143,-1.0,1,3,10,0,0,57.39,5.04,0
Branch_8,2020-10-30,421,15.5,0,4,10,0,1,68.13,3.21,0
Branch_8,2020-10-31,240,12.3,0,5,10,1,1,62.78,4.24,0
Branch_8,2020-11-01,212,12.8,0,6,11,1,0,62.6,3.03,0
Branch_8,2020-11-02,297,6.6,0,0,11,0,0,61.62,2.25,0
Branch_8,2020-11-03,230,13.8,0,1,11,0,0,51.57,4.03,0
Branch_8,2020-11-04,296,9.6,0,2,11,0,0,52.51,5.51,0
Branch_8,2020-11-05,375,7.6,0,3,11,0,1,84.79,3.76,0
Branch_8,2020-11-06,358,13.4,0,4,11,0,0,47.55,4.84,0
Branch_8,2020-11-07,251,5.9,0,5,11,1,0,51.59,2.69,1
Branch_8,2020-11-08,223,12.1,0,6,11,1,0,71.66,3.31,0
Branch_8,2020-11-09,381,4.8,0,0,11,0,1,62.15,2.84,0
Branch_8,2020-11-10,304,6.7,0,1,11,0,0,65.87,3.86,0
Branch_8,2020-11-11,217,7.8,0,2,11,0,0,59.2,3.28,0
Branch_8,2020-11-12,312,6.5,0,3,11,0,0,53.82,3.61,0
Branch_8,2020-11-13,318,5.2,0,4,11,0,0,68.07,3.9,0
Branch_8,2020-11-14,287,2.9,0,5,11,1,0,55.55,2.53,0
Branch_8,2020-11-15,221,9.3,0,6,11,1,0,51.41,2.63,0
Branch_8,2020-11-16,320,17.5,0,0,11,0,0,55.45,3.79,0
Branch_8,2020-11-17,210,12.2,0,1,11,0,0,58.27,3.13,0
Branch_8,2020-11-18,378,18.5,0,2,11,0,1,68.58,2.65,0
Branch_8,2020-11-19,496,7.2,0,3,11,0,1,58.35,4.75,1
Branch_8,2020-11-20,340,3.6,0,4,11,0,0,53.46,4.03,0
Branch_8,2020-11-21,293,17.1,0,5,11,1,1,49.57,5.65,0
Branch_8,2020-11-22,245,15.9,0,6,11,1,0,70.26,2.38,0
Branch_8,2020-11-23,325,6.9,0,0,11,0,0,57.66,5.96,0
Branch_8,2020-11-24,325,20.2,0,1,11,0,1,72.21,5.29,0
Branch_8,2020-11-25,286,6.6,0,2,11,0,0,46.99,2.97,0
Branch_8,2020-11-26,159,7.7,1,3,11,0,0,55.05,3.15,0
Branch_8,2020-11-27,341,15.1,0,4,11,0,0,62.72,3.28,0
Branch_8,2020-11-28,126,15.8,1,5,11,1,0,51.53,4.5,0
Branch_8,2020-11-29,240,4.2,0,6,11,1,0,52.5,3.91,0
Branch_8,2020-11-30,406,16.8,0,0,11,0,1,64.92,4.37,0
Branch_8,2020-12-01,281,19.8,0,1,12,0,0,69.08,3.3,0
Branch_8,2020-12-02,344,13.9,0,2,12,0,0,77.31,3.18,0
Branch_8,2020-12-03,407,11.7,0,3,12,0,1,67.08,2.87,1
Branch_8,2020-12-04,173,19.6,1,4,12,0,0,52.95,5.37,0
Branch_8,2020-12-05,312,8.2,0,5,12,1,0,65.8,2.26,0
Branch_8,2020-12-06,247,14.0,0,6,12,1,0,69.55,3.97,0
Branch_8,2020-12-07,373,-1.9,0,0,12,0,1,64.6,2.72,0
Branch_8,2020-12-08,276,23.2,0,1,12,0,0,49.53,3.49,0
Branch_8,2020-12-09,261,11.6,0,2,12,0,0,73.53,4.65,0
Branch_8,2020-12-10,371,16.2,0,3,12,0,0,68.61,3.05,0
Branch_8,2020-12-11,368,13.8,0,4,12,0,0,71.35,2.34,0
Branch_8,2020-12-12,243,14.0,0,5,12,1,0,50.88,4.17,0
Branch_8,2020-12-13,257,15.9,0,6,12,1,0,64.45,5.21,0
Branch_8,2020-12-14,208,15.8,1,0,12,0,0,53.73,3.87,1
Branch_8,2020-12-15,298,20.7,0,1,12,0,0,45.58,5.97,0
Branch_8,2020-12-16,324,22.2,0,2,12,0,0,55.61,5.93,0
Branch_8,2020-12-17,346,20.9,0,3,12,0,0,69.4,5.41,0
Branch_8,2020-12-18,489,14.2,0,4,12,0,1,67.83,2.69,0
Branch_8,2020-12-19,395,11.8,0,5,12,1,1,54.23,5.91,0
Branch_8,2020-12-20,315,21.4,0,6,12,1,1,57.89,3.46,0
Branch_8,2020-12-21,316,19.1,0,0,12,0,0,49.3,4.2,0
Branch_8,2020-12-22,331,11.3,0,1,12,0,0,70.58,4.52,0
Branch_8,2020-12-23,312,19.8,0,2,12,0,0,56.29,3.95,0
Branch_8,2020-12-24,193,14.4,1,3,12,0,0,50.62,5.41,0
Branch_8,2020-12-25,441,19.2,0,4,12,0,1,77.32,2.24,0
Branch_8,2020-12-26,286,15.4,0,5,12,1,0,58.37,4.67,0
Branch_8,2020-12-27,324,13.2,0,6,12,1,0,57.27,5.81,1
Branch_8,2020-12-28,350,22.5,0,0,12,0,0,57.72,5.54,0
Branch_8,2020-12-29,157,14.0,1,1,12,0,0,45.89,3.1,0
Branch_8,2020-12-30,284,16.6,0,2,12,0,0,72.76,4.6,0
Branch_8,2020-12-31,506,21.3,0,3,12,0,1,65.66,3.1,0
Branch_8,2021-01-01,445,10.5,0,4,1,0,0,69.8,4.01,0
Branch_8,2021-01-02,283,21.4,0,5,1,1,0,74.2,4.51,0
Branch_8,2021-01-03,282,20.9,0,6,1,1,0,79.27,2.99,0
Branch_8,2021-01-04,321,23.3,0,0,1,0,0,50.9,5.23,0
Branch_8,2021-01-05,262,18.4,0,1,1,0,0,68.14,2.06,0
Branch_8,2021-01-06,417,17.1,0,2,1,0,0,62.42,3.59,0
Branch_8,2021-01-07,352,17.5,0,3,1,0,0,67.1,3.25,0
Branch_8,2021-01-08,426,27.7,0,4,1,0,0,42.68,3.75,0
Branch_8,2021-01-09,348,21.5,0,5,1,1,0,51.79,2.73,0
Branch_8,2021-01-10,282,21.6,0,6,1,1,0,60.01,4.24,0
Branch_8,2021-01-11,372,22.8,0,0,1,0,0,58.38,4.05,0
Branch_8,2021-01-12,348,27.0,0,1,1,0,0,75.73,3.41,0
Branch_8,2021-01-13,357,29.7,0,2,1,0,0,64.28,3.67,0
Branch_8,2021-01-14,363,22.5,0,3,1,0,0,54.93,4.57,0
Branch_8,2021-01-15,529,24.1,0,4,1,0,0,55.24,3.56,1
Branch_8,2021-01-16,367,20.2,0,5,1,1,1,52.28,4.31,0
Branch_8,2021-01-17,319,35.7,0,6,1,1,0,52.88,2.52,0
Branch_8,2021-01-18,371,26.9,0,0,1,0,0,59.65,2.48,0
Branch_8,2021-01-19,401,24.4,0,1,1,0,0,42.26,4.88,0
Branch_8,2021-01-20,188,24.8,1,2,1,0,0,44.81,2.7,0
Branch_8,2021-01-21,363,27.0,0,3,1,0,0,64.16,2.25,0
Branch_8,2021-01-22,427,30.1,0,4,1,0,0,52.35,5.17,0
Branch_8,2021-01-23,331,32.9,0,5,1,1,1,71.86,4.53,0
Branch_8,2021-01-24,326,29.5,0,6,1,1,0,59.68,4.75,0
Branch_8,2021-01-25,373,22.7,0,0,1,0,0,49.98,2.48,0
Branch_8,2021-01-26,348,26.5,0,1,1,0,0,66.02,3.12,0
Branch_8,2021-01-27,453,25.0,0,2,1,0,1,63.36,2.85,0
Branch_8,2021-01-28,443,30.0,0,3,1,0,0,70.84,5.14,0
Branch_8,2021-01-29,454,39.5,0,4,1,0,0,62.68,4.66,0
Branch_8,2021-01-30,173,27.1,1,5,1,1,0,86.8,4.39,0
Branch_8,2021-01-31,326,28.0,0,6,1,1,0,52.66,5.19,0
Branch_8,2021-02-01,355,23.3,0,0,2,0,0,51.31,5.94,0
Branch_8,2021-02-02,452,23.3,0,1,2,0,1,80.31,4.33,0
Branch_8,2021-02-03,366,29.9,0,2,2,0,1,46.58,4.19,0
Branch_8,2021-02-04,391,32.5,0,3,2,0,0,56.19,5.87,0
Branch_8,2021-02-05,420,36.1,0,4,2,0,0,55.56,3.78,0
Branch_8,2021-02-06,299,38.3,0,5,2,1,0,62.48,5.64,0
Branch_8,2021-02-07,318,18.2,0,6,2,1,0,69.41,3.53,0
Branch_8,2021-02-08,377,29.7,0,0,2,0,0,67.87,3.57,0
Branch_8,2021-02-09,213,34.1,1,1,2,0,0,86.05,3.78,0
Branch_8,2021-02-10,444,26.8,0,2,2,0,1,49.22,5.37,0
Branch_8,2021-02-11,452,32.4,0,3,2,0,0,55.77,5.45,0
Branch_8,2021-02-12,207,33.9,1,4,2,0,0,75.2,5.43,0
Branch_8,2021-02-13,411,38.1,0,5,2,1,1,68.06,5.04,0
Branch_8,2021-02-14,340,32.6,0,6,2,1,0,59.55,5.24,0
Branch_8,2021-02-15,412,38.5,0,0,2,0,0,72.01,4.04,0
Branch_8,2021-02-16,372,34.9,0,1,2,0,0,64.48,5.03,0
Branch_8,2021-02-17,398,29.2,0,2,2,0,0,54.01,5.78,0
Branch_8,2021-02-18,375,30.8,0,3,2,0,0,66.76,2.03,0
Branch_8,2021-02-19,473,32.0,0,4,2,0,0,66.02,4.77,0
Branch_8,2021-02-20,365,27.7,0,5,2,1,0,56.29,2.64,0
Branch_8,2021-02-21,348,38.2,0,6,2,1,0,52.28,4.46,0
Branch_8,2021-02-22,329,36.7,0,0,2,0,0,74.44,3.79,0
Branch_8,2021-02-23,436,29.7,0,1,2,0,0,54.48,3.35,0
Branch_8,2021-02-24,376,31.6,0,2,2,0,0,59.66,2.1,0
Branch_8,2021-02-25,520,31.5,0,3,2,0,1,62.36,4.77,0
Branch_8,2021-02-26,459,31.1,0,4,2,0,0,68.32,3.91,0
Branch_8,2021-02-27,319,34.4,0,5,2,1,0,46.59,2.91,0
Branch_8,2021-02-28,329,39.0,0,6,2,1,0,53.37,5.37,0
Branch_8,2021-03-01,443,29.9,0,0,3,0,0,72.08,2.48,0
Branch_8,2021-03-02,411,34.6,0,1,3,0,0,63.19,4.25,0
Branch_8,2021-03-03,443,30.5,0,2,3,0,0,58.96,5.35,0
Branch_8,2021-03-04,453,31.1,0,3,3,0,0,64.44,4.51,0
Branch_8,2021-03-05,698,42.1,0,4,3,0,1,73.56,2.92,1
Branch_8,2021-03-06,310,28.6,0,5,3,1,0,67.38,5.53,0
Branch_8,2021-03-07,343,35.2,0,6,3,1,0,36.57,3.68,0
Branch_8,2021-03-08,235,28.2,1,0,3,0,1,39.33,4.14,0
Branch_8,2021-03-09,398,32.5,0,1,3,0,0,68.55,2.69,0
Branch_8,2021-03-10,360,37.9,0,2,3,0,0,56.07,4.28,0
Branch_8,2021-03-11,403,32.0,0,3,3,0,0,50.03,5.88,0
Branch_8,2021-03-12,616,33.7,0,4,3,0,1,49.13,5.62,0
Branch_8,2021-03-13,336,42.5,0,5,3,1,0,75.57,5.18,0
Branch_8,2021-03-14,280,35.5,0,6,3,1,0,50.2,2.55,0
Branch_8,2021-03-15,442,34.5,0,0,3,0,0,66.05,5.49,0
Branch_8,2021-03-16,462,31.5,0,1,3,0,0,66.44,3.69,0
Branch_8,2021-03-17,257,40.6,1,2,3,0,1,58.19,2.12,0
Branch_8,2021-03-18,444,40.3,0,3,3,0,0,63.91,5.58,0
Branch_8,2021-03-19,469,34.4,0,4,3,0,0,62.33,3.12,0
Branch_8,2021-03-20,344,29.0,0,5,3,1,0,70.48,5.95,0
Branch_8,2021-03-21,312,35.8,0,6,3,1,0,59.29,5.28,0
Branch_8,2021-03-22,483,34.7,0,0,3,0,1,49.45,5.89,0
Branch_8,2021-03-23,424,33.6,0,1,3,0,0,58.76,3.69,0
Branch_8,2021-03-24,404,31.6,0,2,3,0,0,60.43,2.14,0
Branch_8,2021-03-25,216,35.8,1,3,3,0,0,64.25,4.25,0
Branch_8,2021-03-26,483,31.8,0,4,3,0,0,66.79,4.97,0
Branch_8,2021-03-27,348,27.4,0,5,3,1,0,60.72,2.16,0
Branch_8,2021-03-28,330,29.8,0,6,3,1,0,63.8,3.96,0
Branch_8,2021-03-29,415,36.7,0,0,3,0,0,87.14,5.36,0
Branch_8,2021-03-30,389,35.3,0,1,3,0,0,60.33,5.79,0
Branch_8,2021-03-31,409,39.2,0,2,3,0,0,65.78,3.11,0
Branch_8,2021-04-01,442,29.9,0,3,4,0,0,54.38,5.63,0
Branch_8,2021-04-02,502,41.6,0,4,4,0,0,54.88,3.14,0
Branch_8,2021-04-03,353,31.6,0,5,4,1,0,40.12,5.97,0
Branch_8,2021-04-04,377,34.7,0,6,4,1,1,75.16,2.89,0
Branch_8,2021-04-05,465,39.0,0,0,4,0,0,44.16,4.89,0
Branch_8,2021-04-06,493,39.1,0,1,4,0,1,74.2,5.54,0
Branch_8,2021-04-07,377,32.3,0,2,4,0,0,56.06,2.95,0
Branch_8,2021-04-08,220,29.9,1,3,4,0,0,56.54,5.58,0
Branch_8,2021-04-09,462,30.1,0,4,4,0,0,70.15,4.68,0
Branch_8,2021-04-10,308,39.5,0,5,4,1,0,60.77,4.61,0
Branch_8,2021-04-11,351,30.0,0,6,4,1,0,78.4,5.87,0
Branch_8,2021-04-12,425,37.3,0,0,4,0,0,46.77,3.94,0
Branch_8,2021-04-13,535,33.3,0,1,4,0,1,61.65,2.81,0
Branch_8,2021-04-14,410,36.6,0,2,4,0,0,47.71,4.32,0
Branch_8,2021-04-15,512,36.7,0,3,4,0,1,54.2,3.97,0
Branch_8,2021-04-16,592,45.9,0,4,4,0,1,40.2,4.54,0
Branch_8,2021-04-17,420,39.1,0,5,4,1,1,65.18,5.66,0
Branch_8,2021-04-18,323,28.7,0,6,4,1,0,57.52,3.55,0
Branch_8,2021-04-19,399,29.7,0,0,4,0,0,63.16,3.95,0
Branch_8,2021-04-20,453,37.7,0,1,4,0,0,70.68,2.82,0
Branch_8,2021-04-21,169,32.9,1,2,4,0,0,46.78,4.64,0
Branch_8,2021-04-22,471,34.6,0,3,4,0,0,43.83,2.3,0
Branch_8,2021-04-23,476,42.4,0,4,4,0,0,70.44,3.43,0
Branch_8,2021-04-24,350,40.8,0,5,4,1,0,51.02,2.51,0
Branch_8,2021-04-25,349,42.2,0,6,4,1,0,47.86,4.07,0
Branch_8,2021-04-26,568,31.9,0,0,4,0,1,61.28,2.38,0
Branch_8,2021-04-27,470,34.8,0,1,4,0,1,77.27,4.98,0
Branch_8,2021-04-28,348,45.5,0,2,4,0,0,57.06,3.82,0
Branch_8,2021-04-29,241,37.3,1,3,4,0,0,62.36,3.28,0
Branch_8,2021-04-30,489,34.2,0,4,4,0,0,48.92,3.22,0
Branch_8,2021-05-01,345,30.8,0,5,5,1,0,61.39,4.62,0
Branch_8,2021-05-02,358,36.5,0,6,5,1,1,63.8,5.32,0
Branch_8,2021-05-03,254,32.3,1,0,5,0,1,56.1,3.3,0
Branch_8,2021-05-04,449,30.2,0,1,5,0,0,52.28,3.34,1
Branch_8,2021-05-05,481,33.3,0,2,5,0,1,55.92,2.15,0
Branch_8,2021-05-06,518,36.1,0,3,5,0,1,51.04,5.63,0
Branch_8,2021-05-07,563,30.2,0,4,5,0,0,68.71,5.38,1
Branch_8,2021-05-08,364,31.0,0,5,5,1,0,68.65,4.54,0
Branch_8,2021-05-09,415,27.5,0,6,5,1,1,67.19,4.58,1
Branch_8,2021-05-10,451,22.2,0,0,5,0,0,50.88,5.61,0
Branch_8,2021-05-11,378,28.1,0,1,5,0,0,52.06,2.89,0
Branch_8,2021-05-12,427,40.8,0,2,5,0,0,65.04,5.89,0
Branch_8,2021-05-13,401,27.7,0,3,5,0,0,60.85,2.6,0
Branch_8,2021-05-14,487,38.8,0,4,5,0,0,68.46,4.55,0
Branch_8,2021-05-15,325,35.6,0,5,5,1,0,69.35,2.48,0
Branch_8,2021-05-16,434,32.5,0,6,5,1,1,61.59,2.43,1
Branch_8,2021-05-17,193,33.8,1,0,5,0,0,73.82,2.04,0
Branch_8,2021-05-18,423,21.2,0,1,5,0,0,51.65,5.65,0
Branch_8,2021-05-19,391,17.0,0,2,5,0,0,63.4,5.82,0
Branch_8,2021-05-20,449,24.2,0,3,5,0,0,59.04,6.0,0
Branch_8,2021-05-21,591,36.3,0,4,5,0,1,65.09,5.49,0
Branch_8,2021-05-22,357,25.4,0,5,5,1,0,65.63,2.41,0
Branch_8,2021-05-23,310,28.9,0,6,5,1,0,59.97,3.01,0
Branch_8,2021-05-24,355,26.8,0,0,5,0,0,56.53,5.01,0
Branch_8,2021-05-25,258,24.3,1,1,5,0,1,73.58,5.91,0
Branch_8,2021-05-26,385,17.2,0,2,5,0,0,61.29,4.21,0
Branch_8,2021-05-27,501,30.8,0,3,5,0,1,60.96,3.27,0
Branch_8,2021-05-28,497,31.2,0,4,5,0,0,47.92,2.56,0
Branch_8,2021-05-29,326,30.1,0,5,5,1,0,85.25,2.92,0
Branch_8,2021-05-30,351,20.6,0,6,5,1,1,56.54,3.05,0
Branch_8,2021-05-31,341,31.7,0,0,5,0,0,56.21,3.37,0
Branch_8,2021-06-01,366,29.8,0,1,6,0,0,57.7,5.51,0
Branch_8,2021-06-02,382,21.2,0,2,6,0,0,69.87,3.58,0
Branch_8,2021-06-03,433,27.3,0,3,6,0,0,79.51,3.21,0
Branch_8,2021-06-04,485,29.1,0,4,6,0,0,48.65,3.46,0
Branch_8,2021-06-05,340,27.5,0,5,6,1,0,73.2,4.7,0
Branch_8,2021-06-06,298,23.5,0,6,6,1,0,58.98,4.45,0
Branch_8,2021-06-07,356,25.6,0,0,6,0,0,62.56,2.31,0
Branch_8,2021-06-08,375,27.4,0,1,6,0,0,63.8,5.42,0
Branch_8,2021-06-09,344,28.6,0,2,6,0,0,54.31,4.25,0
Branch_8,2021-06-10,565,24.8,0,3,6,0,1,50.82,3.93,0
Branch_8,2021-06-11,583,26.9,0,4,6,0,1,68.08,3.54,1
Branch_8,2021-06-12,404,33.9,0,5,6,1,1,60.96,2.98,0
Branch_8,2021-06-13,296,26.4,0,6,6,1,0,66.43,5.11,0
Branch_8,2021-06-14,200,19.4,1,0,6,0,0,56.16,2.82,0
Branch_8,2021-06-15,320,23.0,0,1,6,0,0,71.13,5.05,0
Branch_8,2021-06-16,286,28.3,0,2,6,0,0,75.12,2.41,0
Branch_8,2021-06-17,384,24.0,0,3,6,0,0,66.55,4.72,0
Branch_8,2021-06-18,550,25.3,0,4,6,0,1,64.1,4.01,0
Branch_8,2021-06-19,366,24.8,0,5,6,1,0,53.01,4.77,0
Branch_8,2021-06-20,341,17.4,0,6,6,1,1,71.89,2.74,1
Branch_8,2021-06-21,220,25.6,1,0,6,0,0,65.43,5.93,1
Branch_8,2021-06-22,331,19.6,0,1,6,0,0,68.25,4.11,0
Branch_8,2021-06-23,347,16.5,0,2,6,0,0,72.01,4.49,0
Branch_8,2021-06-24,408,26.1,0,3,6,0,0,59.06,3.32,0
Branch_8,2021-06-25,334,11.6,0,4,6,0,0,69.07,5.15,0
Branch_8,2021-06-26,163,29.8,1,5,6,1,0,50.35,2.53,0
Branch_8,2021-06-27,247,18.0,0,6,6,1,0,73.1,4.69,0
Branch_8,2021-06-28,422,21.6,0,0,6,0,1,49.63,2.1,0
Branch_8,2021-06-29,175,12.6,1,1,6,0,0,55.73,5.43,0
Branch_8,2021-06-30,354,18.5,0,2,6,0,0,59.64,5.72,0
Branch_8,2021-07-01,405,25.9,0,3,7,0,0,43.69,2.35,0
Branch_8,2021-07-02,454,25.3,0,4,7,0,0,49.56,2.76,0
Branch_8,2021-07-03,304,23.8,0,5,7,1,0,50.55,5.46,0
Branch_8,2021-07-04,357,19.8,0,6,7,1,1,63.16,2.34,0
Branch_8,2021-07-05,395,20.7,0,0,7,0,0,60.42,5.86,1
Branch_8,2021-07-06,332,23.3,0,1,7,0,0,78.99,2.88,0
Branch_8,2021-07-07,393,25.9,0,2,7,0,1,55.35,2.1,0
Branch_8,2021-07-08,174,15.0,1,3,7,0,0,59.13,5.26,0
