customer_id,age,gender,monthly_income,job_tenure,loan_amount,loan_term,credit_history,open_accounts,current_debt,past_delinquencies,marital_status,education_level,home_ownership,credit_approved
57915,18,Male,2876,0,6833,32,614,7,0,2,Married,Bachelor,Rent,0
57916,34,Female,7110,6,50000,55,613,7,25685,2,Married,Bachelor,Rent,0
57917,23,Male,6965,5,40277,31,807,4,24354,3,Married,High School,Rent,1
57918,18,Female,7328,0,38459,57,702,3,17911,1,Divorced,High School,Own,0
57919,44,Male,3147,18,27259,29,564,4,10992,2,Married,PhD,Rent,0
57920,46,Female,2000,23,4864,43,838,5,3852,1,Married,Bachelor,Rent,1
57921,27,Female,2782,6,41264,24,792,6,17412,1,Single,High School,Rent,1
57922,36,Female,3167,6,13597,60,663,4,12675,3,Married,Bachelor,Rent,0
57923,18,Female,4022,0,20999,53,667,3,13074,2,Divorced,High School,Own,1
57924,53,Male,7040,26,35280,21,759,4,24279,0,Married,Bachelor,Own,0
57925,36,Male,2176,5,15082,20,777,3,8317,2,Single,Bachelor,Own,0
57926,47,Male,6395,9,32497,28,639,2,27284,5,Married,PhD,Rent,1
57927,20,Female,8464,1,45229,28,673,7,28332,3,Married,Bachelor,Own,0
57928,18,Female,5892,0,28242,52,728,4,18881,5,Single,Bachelor,Rent,1
57929,18,Female,3573,0,27774,14,636,4,13242,3,Married,High School,Rent,0
57930,49,Male,7459,28,43399,19,556,5,30000,5,Divorced,Master,Rent,0
57931,37,Male,8926,15,50000,43,850,2,24244,1,Single,PhD,Own,0
57932,30,Female,3401,1,19344,13,700,2,5046,3,Single,High School,Rent,0
57933,25,Male,3696,7,13788,42,830,2,15425,1,Married,High School,Own,0
57934,34,Female,5507,4,46409,60,842,3,1832,0,Divorced,Master,Own,1
57935,34,Female,4782,4,19621,44,579,5,9975,5,Single,Bachelor,Rent,0
57936,44,Male,3381,7,28969,48,705,9,17058,0,Single,Bachelor,Own,0
57937,28,Male,3630,2,5420,55,765,4,4736,2,Single,Bachelor,Rent,0
57938,25,Female,11276,5,50000,60,715,11,29852,5,Single,Bachelor,Own,0
57939,44,Female,5860,19,39623,54,618,2,17674,3,Single,High School,Rent,0
57940,50,Female,2036,32,2033,51,601,6,9578,6,Married,High School,Rent,0
57941,24,Male,2073,1,37745,49,626,4,12498,3,Single,High School,Rent,0
57942,30,Male,7492,0,50000,49,641,7,27291,3,Married,Bachelor,Rent,0
57943,32,Male,4526,3,44182,42,639,5,15263,2,Single,PhD,Own,0
57944,33,Male,9604,2,50000,26,700,5,28885,1,Married,PhD,Own,0
57945,31,Male,5013,9,30840,53,773,3,19727,1,Single,Master,Rent,0
57946,29,Female,3763,2,10712,16,780,4,17545,1,Single,High School,Rent,1
57947,25,Female,5321,5,33406,40,633,1,21742,7,Married,Bachelor,Own,0
57948,33,Male,12382,0,50000,28,621,5,30000,5,Married,High School,Rent,0
57949,29,Male,7674,1,46840,14,810,3,21903,0,Married,Bachelor,Rent,1
57950,25,Male,9021,0,47414,16,850,2,20706,0,Single,Bachelor,Rent,0
57951,36,Female,6835,4,34835,32,824,2,18929,2,Married,High School,Own,0
57952,36,Female,5574,10,27818,14,685,3,15591,3,Married,Bachelor,Own,0
57953,24,Male,9776,4,50000,36,627,4,30000,4,Married,High School,Rent,0
57954,30,Male,3641,5,10817,51,704,6,9384,2,Married,Master,Own,1
57955,52,Male,12114,22,50000,25,609,3,30000,1,Single,High School,Own,0
57956,18,Male,4772,0,40376,43,817,2,21844,0,Single,High School,Rent,0
57957,36,Male,5641,18,26208,44,600,5,20944,4,Single,Bachelor,Own,0
57958,51,Male,4204,6,24692,20,689,3,4082,3,Married,High School,Rent,1
57959,26,Male,9177,4,50000,27,598,3,29798,5,Married,Bachelor,Rent,0
57960,46,Female,10224,9,50000,12,729,4,30000,4,Married,High School,Own,0
57961,38,Female,5617,3,40176,40,592,4,22216,4,Married,Bachelor,Rent,0
57962,45,Male,4773,8,25988,37,398,4,17903,6,Single,Master,Rent,0
57963,54,Male,10438,25,50000,37,773,6,30000,2,Married,High School,Rent,0
57964,29,Female,6110,11,36287,25,749,4,24211,1,Married,Bachelor,Own,0
57965,34,Male,12164,13,50000,36,428,5,30000,8,Single,PhD,Own,0
57966,43,Male,7877,8,50000,33,702,3,30000,4,Married,High School,Own,0
57967,44,Male,6426,8,39632,25,646,3,28925,4,Married,PhD,Rent,1
57968,32,Male,5455,11,19937,34,703,8,19271,0,Married,High School,Rent,1
57969,38,Female,6788,2,38252,50,741,5,20848,4,Single,High School,Rent,0
57970,41,Female,3901,15,22387,37,700,3,17943,0,Married,PhD,Rent,0
57971,36,Male,7472,12,50000,48,760,3,26993,0,Married,High School,Rent,0
57972,40,Female,6717,13,24555,54,683,5,24176,1,Married,Bachelor,Own,0
57973,23,Female,7956,0,50000,41,794,2,27567,0,Divorced,Bachelor,Rent,0
57974,36,Female,5081,12,40402,39,640,3,12176,2,Married,High School,Own,1
57975,38,Male,12603,17,50000,32,848,5,30000,1,Married,Bachelor,Own,0
57976,30,Female,2629,6,22831,12,477,6,12817,7,Single,Bachelor,Rent,0
57977,53,Female,9595,6,50000,52,783,2,30000,1,Married,PhD,Rent,0
57978,39,Female,5192,20,21475,14,600,5,28991,7,Married,High School,Rent,0
57979,37,Male,8691,8,48269,56,554,2,27818,8,Married,Master,Own,0
57980,43,Female,7725,0,50000,39,714,5,30000,1,Single,High School,Rent,1
57981,37,Female,4931,11,24771,51,711,1,17933,5,Single,Bachelor,Rent,0
57982,43,Male,6283,19,38981,12,803,3,22236,1,Married,High School,Rent,1
57983,24,Male,5882,1,40350,42,648,7,22137,0,Single,Bachelor,Rent,0
57984,28,Male,2153,5,13005,59,748,3,6515,2,Single,Bachelor,Rent,0
57985,28,Female,4578,1,31679,45,574,7,13353,4,Single,Master,Rent,0
57986,20,Male,4800,2,20722,51,589,3,20660,7,Married,High School,Rent,0
57987,27,Male,5465,0,26053,37,607,4,15327,4,Married,High School,Rent,0
57988,30,Male,2634,7,1000,19,742,3,6362,3,Divorced,Bachelor,Own,1
57989,37,Female,2001,7,31412,41,850,4,10360,2,Single,Bachelor,Own,0
57990,19,Female,6815,0,26992,18,705,3,30000,4,Single,Bachelor,Own,1
57991,31,Male,6108,3,28337,33,698,6,18406,1,Single,High School,Own,0
57992,41,Male,2539,12,11297,45,748,3,11241,2,Single,High School,Rent,0
57993,31,Male,5589,11,29449,43,599,5,15824,5,Married,Master,Own,0
57994,53,Female,3131,3,33271,33,592,6,18051,4,Married,High School,Own,0
57995,30,Male,2628,1,5259,51,631,5,7227,2,Single,Bachelor,Rent,0
57996,38,Female,4529,17,22228,26,672,5,18806,2,Married,Bachelor,Own,0
57997,42,Female,3672,12,29437,37,742,3,15973,3,Single,Master,Rent,1
57998,41,Female,10108,10,50000,55,777,3,30000,0,Single,Master,Own,0
57999,26,Female,7551,7,41365,21,581,4,30000,4,Single,High School,Own,0
58000,18,Female,2138,0,20188,15,641,3,12544,4,Single,High School,Rent,1
58001,21,Female,11247,3,50000,33,668,2,30000,1,Divorced,Master,Own,0
58002,28,Male,3238,7,18515,20,686,5,8860,2,Single,High School,Own,0
58003,25,Male,7253,1,45360,52,695,2,26787,0,Married,Bachelor,Rent,1
58004,39,Female,5993,1,30640,19,610,4,30000,5,Single,High School,Rent,0
58005,37,Male,3482,6,29644,51,817,4,6494,1,Single,High School,Own,0
58006,38,Female,4676,3,31447,49,584,3,22314,0,Single,Bachelor,Own,0
58007,47,Male,5728,22,42413,15,747,4,21910,5,Married,Bachelor,Own,0
58008,40,Male,7689,5,43452,48,693,4,27930,4,Single,Bachelor,Rent,1
58009,41,Female,6548,16,50000,58,676,5,19198,5,Married,High School,Rent,1
58010,39,Female,2208,11,22918,14,600,6,4504,4,Married,Master,Rent,0
58011,42,Female,8806,16,50000,39,571,6,30000,2,Single,Bachelor,Rent,0
58012,22,Female,7536,3,50000,36,783,3,21521,4,Divorced,High School,Rent,1
58013,24,Male,5190,6,16664,50,790,7,17487,0,Single,Bachelor,Own,1
58014,57,Male,6394,3,42652,28,630,4,28216,4,Married,Bachelor,Own,0
58015,36,Male,3888,0,24997,60,716,4,20875,1,Married,Bachelor,Rent,0
58016,52,Male,3072,1,9372,31,784,4,6235,1,Single,High School,Rent,0
58017,36,Male,6373,8,49205,39,759,4,24988,2,Married,High School,Own,0
58018,54,Female,12958,23,50000,26,490,3,30000,10,Single,High School,Own,0
58019,40,Male,7043,7,44171,60,562,4,27727,3,Single,High School,Rent,0
58020,35,Male,10615,9,50000,34,591,3,30000,2,Married,High School,Own,1
58021,45,Male,3875,2,38448,27,736,3,6359,2,Divorced,High School,Rent,0
58022,51,Female,15000,17,50000,38,850,7,30000,0,Married,High School,Own,1
58023,32,Male,4497,9,46665,46,770,7,13934,2,Single,Bachelor,Rent,1
58024,36,Female,10338,17,48829,31,716,3,30000,1,Married,High School,Rent,0
58025,47,Female,8791,16,50000,57,581,7,30000,5,Single,High School,Rent,0
58026,52,Male,3919,14,25504,43,772,2,14251,1,Married,Master,Rent,0
58027,30,Female,3254,4,19748,28,707,6,6091,2,Married,Master,Rent,0
58028,50,Male,4127,28,22606,28,570,2,7861,1,Single,Bachelor,Rent,0
58029,31,Male,5007,5,22500,54,850,5,10235,2,Single,Bachelor,Rent,1
58030,47,Male,6569,8,49120,35,638,6,26225,4,Single,Bachelor,Rent,1
58031,43,Male,4393,7,31987,21,584,3,21498,0,Married,Master,Own,0
58032,38,Female,3621,10,16347,29,783,7,11758,1,Single,Bachelor,Rent,1
58033,41,Female,5438,4,23562,17,708,3,17678,4,Married,Master,Own,0
58034,23,Male,3940,0,23499,44,551,1,7493,8,Married,High School,Rent,0
58035,38,Female,4411,18,43029,49,609,5,21928,1,Single,High School,Rent,0
58036,37,Male,5815,19,25880,53,538,4,20608,0,Single,High School,Own,1
58037,25,Male,3448,5,32726,54,622,3,0,5,Single,Bachelor,Rent,1
58038,33,Female,2000,0,13975,54,688,3,3596,4,Divorced,Master,Rent,0
58039,31,Female,3431,13,18985,14,726,4,22215,3,Married,Master,Rent,1
58040,40,Male,6828,21,47941,34,675,4,30000,2,Single,High School,Own,0
58041,46,Female,5167,5,37165,38,624,5,12296,5,Married,Bachelor,Own,0
58042,39,Male,4131,2,21459,43,817,2,21524,1,Divorced,High School,Rent,0
58043,18,Female,4182,0,29316,42,689,6,17739,0,Married,Master,Rent,0
58044,31,Male,3154,5,20488,12,669,7,9326,0,Single,High School,Rent,1
58045,34,Male,2000,11,1000,15,774,3,18975,0,Married,High School,Rent,1
58046,38,Male,4854,14,49196,44,776,3,8690,1,Married,High School,Rent,1
58047,29,Female,13379,9,50000,20,620,6,30000,2,Single,High School,Own,1
58048,28,Male,2619,8,30840,12,736,4,11226,0,Single,Bachelor,Rent,0
58049,36,Male,2792,17,27212,56,688,3,22895,5,Single,Bachelor,Rent,1
58050,35,Male,3535,14,24947,42,701,6,19264,4,Single,Bachelor,Rent,0
58051,33,Female,5939,12,35833,56,573,3,17422,1,Single,High School,Own,0
58052,51,Male,8571,9,50000,23,738,1,30000,2,Divorced,Master,Own,0
58053,18,Male,7497,0,48181,54,660,2,26988,3,Married,Bachelor,Rent,1
58054,24,Female,7227,3,36197,59,596,4,21778,2,Single,Bachelor,Rent,1
58055,34,Female,2700,5,12862,38,647,3,8320,2,Single,Bachelor,Rent,0
58056,45,Male,5077,1,28171,57,802,3,23553,0,Single,High School,Rent,1
58057,40,Female,3219,22,2797,37,522,1,18170,9,Single,High School,Own,0
58058,27,Female,2913,4,10556,13,823,5,10209,3,Single,Bachelor,Rent,0
58059,43,Male,4193,2,27422,34,792,3,18337,0,Married,High School,Rent,0
58060,22,Male,2145,3,25996,36,758,8,12954,2,Single,Bachelor,Rent,0
58061,37,Female,2701,3,26450,60,594,3,9224,1,Single,High School,Rent,0
58062,26,Male,2790,4,20973,36,565,3,18901,0,Single,High School,Rent,0
58063,43,Female,11606,25,50000,47,674,2,30000,0,Married,Bachelor,Own,1
58064,32,Female,10120,8,50000,19,712,4,30000,0,Single,High School,Own,0
58065,37,Male,15000,12,50000,13,626,5,30000,3,Married,High School,Own,0
58066,35,Male,3156,10,25982,15,676,5,15961,3,Married,High School,Own,1
58067,51,Male,3466,21,20577,54,555,1,20561,5,Married,Master,Own,0
58068,25,Female,2146,2,10763,56,615,4,6505,3,Married,High School,Rent,1
58069,40,Female,6283,14,41550,28,655,1,25954,4,Married,Master,Own,0
58070,31,Female,5953,7,42579,32,785,5,25008,0,Divorced,High School,Rent,1
58071,29,Male,2000,1,1000,14,735,7,3965,3,Single,High School,Rent,0
58072,38,Male,2760,2,28561,20,602,2,7232,4,Married,High School,Rent,0
58073,29,Male,2271,1,8722,29,788,4,6402,0,Divorced,Master,Own,0
58074,36,Female,10157,15,50000,44,850,6,30000,1,Single,Bachelor,Own,0
58075,46,Female,4134,11,15727,15,740,4,14596,0,Divorced,High School,Rent,0
58076,40,Female,6951,2,42615,55,850,5,28644,2,Single,Bachelor,Rent,0
58077,26,Female,4049,8,10230,23,850,8,15123,0,Single,High School,Rent,0
58078,31,Male,2977,11,18690,31,614,2,13290,7,Married,High School,Own,1
58079,19,Male,11206,0,50000,59,551,3,30000,5,Married,Bachelor,Own,0
58080,27,Female,3092,3,26908,40,767,4,7679,2,Married,High School,Rent,1
58081,43,Male,8126,17,39923,44,724,5,28233,3,Married,Bachelor,Own,0
58082,18,Female,15000,0,50000,43,687,7,30000,1,Single,High School,Own,1
58083,40,Female,9556,6,49311,38,780,2,30000,2,Single,Bachelor,Rent,0
58084,41,Female,2813,12,1777,58,792,7,12368,1,Married,Bachelor,Rent,1
58085,57,Male,14764,2,50000,44,850,4,30000,0,Married,High School,Own,0
58086,28,Female,6561,10,35510,57,850,9,20568,0,Single,Bachelor,Rent,0
58087,18,Male,4113,0,41273,28,600,6,3351,5,Single,Bachelor,Rent,0
58088,41,Male,7449,20,48895,13,398,3,30000,7,Single,High School,Rent,0
58089,29,Male,8597,9,50000,52,765,8,30000,1,Single,Bachelor,Own,1
58090,48,Male,2425,22,20338,21,549,4,6563,5,Divorced,High School,Rent,0
58091,42,Female,5566,7,44191,33,820,3,18033,2,Single,Bachelor,Rent,0
58092,39,Female,9187,10,50000,19,689,2,30000,1,Married,High School,Rent,1
58093,23,Male,2251,1,22244,60,775,2,8621,0,Married,High School,Rent,0
58094,48,Female,4681,11,23690,39,749,3,9222,2,Married,Bachelor,Rent,0
58095,23,Male,5990,2,21912,19,756,3,16752,5,Married,PhD,Own,1
58096,33,Male,8982,1,50000,45,850,3,30000,1,Single,High School,Own,0
58097,21,Male,8506,0,50000,38,576,5,30000,4,Single,Bachelor,Rent,1
58098,49,Male,5980,11,41126,24,710,5,30000,2,Married,Bachelor,Own,0
58099,36,Male,3238,16,17883,53,697,2,14584,5,Married,High School,Rent,0
58100,30,Female,8781,9,50000,50,745,4,30000,3,Married,High School,Rent,0
58101,38,Female,9712,18,50000,25,602,5,29571,3,Married,High School,Own,0
58102,49,Female,2764,0,22613,34,733,8,5548,2,Single,Master,Rent,1
58103,20,Female,5196,2,27251,25,746,2,16395,3,Married,High School,Rent,1
58104,41,Male,4906,4,45821,16,605,7,12844,3,Married,High School,Rent,0
58105,42,Female,15000,22,50000,50,521,4,30000,5,Married,Bachelor,Own,1
58106,29,Female,8518,4,49061,21,828,5,30000,0,Single,High School,Own,0
58107,34,Male,6473,6,43445,36,850,5,27687,0,Married,High School,Own,0
58108,29,Male,6416,0,50000,32,668,2,25694,2,Married,High School,Rent,1
58109,44,Male,3500,1,20909,18,850,2,17963,0,Single,High School,Rent,1
58110,36,Female,6709,13,32721,35,671,1,20341,2,Single,Bachelor,Own,0
58111,37,Female,10753,16,44807,55,541,3,30000,4,Divorced,Master,Own,0
58112,43,Female,10145,19,50000,20,771,1,30000,1,Married,Bachelor,Own,1
58113,31,Male,4244,13,33601,59,705,3,5432,8,Single,Bachelor,Rent,0
58114,25,Female,3197,6,24286,19,850,8,7952,2,Single,Bachelor,Rent,0
58115,31,Female,3760,6,26857,29,676,4,6437,3,Single,Master,Rent,0
58116,27,Female,4336,7,22297,21,608,3,14336,4,Married,Bachelor,Rent,1
58117,47,Male,7845,18,40778,30,768,2,30000,0,Married,High School,Own,1
58118,40,Male,3546,11,15298,37,626,5,14977,2,Married,Master,Own,1
58119,33,Female,2511,0,20103,25,632,3,17148,6,Single,Bachelor,Rent,1
58120,28,Female,7014,5,42712,41,683,3,26676,0,Single,High School,Own,1
58121,32,Male,4382,7,14222,41,560,5,25251,7,Married,High School,Rent,0
58122,43,Male,4786,7,30645,31,657,2,12680,2,Single,High School,Rent,0
58123,35,Female,7520,14,50000,16,542,2,30000,8,Single,High School,Rent,0
58124,29,Male,4545,10,33452,27,686,4,11898,0,Married,Bachelor,Rent,0
58125,29,Male,7188,6,44654,27,745,6,30000,5,Married,Master,Rent,0
58126,48,Female,6366,8,28121,28,595,7,24966,6,Married,High School,Rent,0
58127,35,Female,4181,1,27797,41,544,4,14669,2,Married,Bachelor,Rent,0
58128,30,Female,5461,8,45093,35,544,4,20039,5,Single,Bachelor,Rent,0
58129,49,Male,12478,26,50000,12,797,1,30000,3,Single,Master,Own,1
58130,46,Female,7674,3,50000,60,847,4,28067,2,Married,Master,Rent,0
58131,45,Male,9523,20,50000,13,768,5,29874,1,Married,High School,Own,1
58132,32,Female,8298,6,50000,24,653,6,24683,3,Married,High School,Rent,0
58133,32,Male,15000,12,50000,52,721,5,30000,2,Single,Master,Own,0
58134,30,Male,8206,7,39285,14,628,4,29960,5,Married,Master,Rent,0
58135,18,Male,3896,0,10334,46,850,4,6731,1,Single,Bachelor,Rent,1
58136,36,Female,2346,18,5550,44,820,4,10188,3,Single,High School,Rent,0
58137,37,Female,2000,1,14366,19,756,4,10188,1,Single,High School,Rent,0
58138,51,Male,5113,10,50000,46,685,5,9491,3,Single,High School,Rent,1
58139,43,Female,4374,19,41280,16,693,3,8829,1,Married,Bachelor,Own,1
58140,44,Male,3844,4,19896,54,754,4,18107,2,Single,High School,Rent,0
58141,30,Female,2717,9,28071,35,763,2,13139,0,Single,Bachelor,Rent,0
58142,41,Male,2556,5,17973,57,850,5,9313,2,Single,High School,Rent,1
58143,48,Female,2978,21,20867,24,757,6,11099,3,Married,High School,Rent,0
58144,31,Female,8272,1,47825,18,650,5,29020,3,Single,Bachelor,Own,0
58145,36,Female,6797,4,42697,15,799,6,25438,2,Married,Bachelor,Rent,1
58146,40,Female,8990,10,29913,51,668,3,30000,3,Married,Bachelor,Own,0
58147,33,Female,2412,6,11183,35,711,4,9628,3,Married,Bachelor,Rent,1
58148,39,Male,4666,21,18388,15,622,2,18356,4,Single,Master,Rent,0
58149,40,Male,4588,1,44901,32,810,3,28479,1,Married,High School,Rent,0
58150,33,Male,4217,9,20174,28,850,1,20667,0,Single,PhD,Own,1
58151,42,Female,2461,16,18514,44,850,8,2668,0,Single,High School,Rent,0
58152,36,Male,5712,11,45894,55,789,5,17351,1,Single,High School,Rent,0
58153,37,Female,4126,8,31835,36,676,7,9513,6,Single,Master,Rent,0
58154,35,Female,4645,10,24017,35,735,2,14366,5,Divorced,PhD,Rent,0
58155,37,Male,6063,14,17415,32,449,3,17666,5,Divorced,Master,Rent,1
58156,34,Female,3679,0,24387,23,759,3,1017,1,Single,Bachelor,Rent,1
58157,26,Male,4913,5,17944,48,571,3,13477,8,Married,Bachelor,Rent,0
58158,50,Female,3688,6,23352,37,850,3,5897,0,Married,Master,Rent,0
58159,42,Female,2000,7,3276,56,570,4,2537,4,Single,Bachelor,Rent,0
58160,39,Male,4976,6,41529,32,761,3,15775,4,Single,Bachelor,Rent,1
58161,44,Male,5051,20,49086,59,600,2,18913,7,Married,High School,Own,1
58162,35,Male,3198,5,10060,54,720,2,14279,1,Married,High School,Rent,0
58163,22,Female,4359,3,18831,50,727,2,15867,2,Single,Bachelor,Rent,0
58164,28,Male,5084,7,33283,42,850,5,19209,0,Married,Master,Own,0
58165,29,Male,5468,2,26195,44,801,4,14934,2,Married,Bachelor,Rent,0
58166,28,Male,2902,5,13501,59,579,4,1351,5,Married,Bachelor,Own,0
58167,22,Male,4883,2,38540,18,736,3,19848,3,Single,Bachelor,Rent,0
58168,18,Male,3735,0,32687,22,850,7,12580,2,Married,PhD,Rent,0
58169,45,Female,7243,8,50000,46,810,3,8375,2,Single,High School,Own,1
58170,25,Male,4394,3,26040,42,848,6,13109,0,Single,Bachelor,Own,0
58171,18,Male,3657,0,24459,48,808,4,15467,0,Married,PhD,Own,0
58172,29,Male,8699,8,50000,51,661,1,30000,2,Married,Master,Own,0
58173,37,Female,3020,19,15302,18,502,5,14982,2,Married,Master,Rent,1
58174,40,Male,3832,2,12165,53,850,7,14722,2,Divorced,Bachelor,Own,0
58175,40,Female,3841,4,23120,52,850,3,20967,1,Married,Bachelor,Own,0
58176,42,Male,3175,2,26347,17,693,5,17453,5,Married,Bachelor,Rent,0
58177,42,Female,3708,22,22698,17,650,3,14162,3,Married,High School,Own,1
58178,51,Female,3072,33,28177,25,763,6,1957,0,Married,High School,Own,0
58179,34,Male,7959,14,50000,41,753,6,17043,0,Married,Bachelor,Rent,0
58180,38,Female,5668,16,48816,46,582,5,22386,7,Married,Bachelor,Own,1
58181,22,Female,4045,2,15216,22,594,2,16814,2,Married,Bachelor,Rent,0
58182,18,Male,4745,0,24331,27,709,3,9809,3,Divorced,High School,Rent,1
58183,49,Male,3051,3,5342,37,826,4,8567,0,Married,High School,Own,1
58184,29,Female,2652,8,11652,38,705,2,13907,3,Single,Master,Rent,0
58185,32,Female,3190,8,26290,59,651,2,5598,1,Single,Bachelor,Own,0
58186,34,Female,3396,10,24854,30,563,5,6289,8,Married,High School,Rent,0
58187,19,Female,5247,0,27686,55,448,7,22074,5,Married,High School,Own,0
58188,18,Male,3192,0,1000,41,659,2,15581,3,Married,Bachelor,Own,0
58189,27,Male,2173,2,3348,40,725,2,6706,4,Single,Master,Own,0
58190,30,Female,7422,7,50000,41,850,4,30000,1,Single,Bachelor,Own,0
58191,41,Female,2551,17,18105,59,446,7,11939,7,Divorced,Bachelor,Rent,1
58192,49,Male,2152,18,11182,42,608,3,6286,3,Single,Bachelor,Rent,1
58193,35,Male,3760,15,12307,47,825,3,16329,1,Single,Bachelor,Rent,1
58194,37,Female,8233,0,50000,51,540,4,30000,5,Divorced,Bachelor,Rent,0
58195,32,Female,5755,4,41815,46,597,2,18730,2,Married,High School,Rent,0
58196,36,Female,2000,18,14844,53,631,6,10335,4,Single,Bachelor,Rent,1
58197,39,Female,13109,11,50000,16,690,3,30000,1,Married,Bachelor,Own,1
58198,45,Male,5470,19,45359,35,668,8,17811,3,Single,High School,Own,1
58199,38,Female,15000,9,50000,31,551,9,30000,6,Married,High School,Own,1
58200,38,Female,4733,17,11801,27,790,2,16093,2,Single,High School,Rent,0
58201,31,Male,5813,3,31987,41,632,6,16429,10,Single,Master,Rent,0
58202,41,Male,2000,15,11775,36,735,4,10169,2,Married,Bachelor,Rent,0
58203,29,Female,4456,1,16608,59,656,6,20375,1,Single,High School,Rent,0
58204,32,Male,4045,2,28388,29,619,12,19012,2,Married,High School,Own,0
58205,18,Female,2323,0,18209,26,706,4,15848,2,Married,Master,Rent,1
58206,26,Female,2992,4,1605,51,651,4,22757,6,Single,Bachelor,Rent,0
58207,27,Male,2806,2,20828,51,741,4,8700,2,Divorced,Bachelor,Rent,1
58208,26,Female,2147,1,15720,39,666,3,11566,2,Married,High School,Rent,0
58209,18,Female,5498,0,46555,41,749,3,20278,2,Married,Bachelor,Rent,1
58210,33,Female,2000,14,21156,20,604,2,1007,2,Single,High School,Rent,1
58211,41,Female,7630,21,49049,23,626,4,30000,2,Single,High School,Own,0
58212,34,Male,3476,11,25584,13,733,2,19297,5,Married,High School,Rent,0
58213,19,Male,5152,0,50000,18,667,6,20558,2,Married,Master,Rent,0
58214,40,Male,6391,0,37505,28,767,5,18509,1,Married,Bachelor,Rent,0
58215,18,Female,12565,0,50000,21,663,1,30000,3,Divorced,High School,Own,1
58216,40,Male,5214,6,40391,15,850,5,14708,1,Married,Master,Rent,0
58217,42,Female,5294,8,38457,22,850,1,19734,1,Single,PhD,Own,0
58218,22,Male,2205,0,23274,51,846,5,13719,1,Married,Bachelor,Rent,1
58219,54,Female,8643,25,31684,23,759,1,29260,0,Married,Bachelor,Rent,1
58220,18,Male,5694,0,40917,28,850,4,28057,1,Single,High School,Rent,0
58221,32,Male,6277,1,32283,27,733,3,19533,2,Married,Bachelor,Own,0
58222,41,Female,2560,14,34687,15,813,2,13647,2,Married,Bachelor,Rent,0
58223,31,Female,7318,6,43694,25,850,10,19335,1,Single,High School,Own,0
58224,32,Male,4028,4,38417,30,699,3,13925,0,Single,High School,Rent,0
58225,31,Male,5634,9,27184,20,635,7,26196,4,Married,High School,Own,0
58226,39,Female,2216,4,1000,26,756,1,4047,0,Married,Bachelor,Rent,0
58227,36,Male,8176,14,41953,37,685,3,30000,1,Married,High School,Rent,1
58228,22,Female,5209,0,33381,13,815,2,19703,2,Married,Master,Rent,0
58229,36,Male,2967,17,24588,53,659,5,10028,3,Single,High School,Rent,1
58230,36,Female,3653,2,25403,23,622,2,10904,4,Single,High School,Rent,1
58231,33,Female,10121,4,50000,53,705,3,30000,3,Single,Bachelor,Rent,1
58232,44,Male,9708,20,50000,17,786,9,30000,1,Married,Bachelor,Rent,0
58233,23,Female,3385,2,13904,60,608,4,5559,1,Married,Bachelor,Rent,0
58234,50,Female,2000,28,16603,13,701,3,12879,4,Single,Master,Rent,0
58235,34,Female,3445,7,28877,23,698,3,18161,3,Married,High School,Rent,0
58236,31,Male,8083,5,50000,38,564,3,20733,11,Married,High School,Own,0
58237,41,Male,6047,11,28868,56,616,4,22096,3,Divorced,Master,Own,1
58238,21,Female,4231,2,33371,26,645,3,22574,4,Married,Bachelor,Rent,0
58239,25,Male,5251,7,32155,46,716,2,9322,3,Single,Bachelor,Rent,1
58240,37,Female,5286,1,33252,21,746,5,5682,3,Married,PhD,Rent,1
58241,31,Female,6815,3,49200,46,758,2,19989,2,Married,Bachelor,Own,1
58242,47,Female,2982,18,25965,48,850,3,10589,2,Single,Bachelor,Own,0
58243,41,Female,5597,15,31087,56,701,6,9095,4,Married,High School,Rent,1
58244,25,Female,4834,0,32748,23,668,5,16783,4,Married,Bachelor,Rent,0
58245,35,Female,4864,6,25052,51,635,2,17358,4,Single,Bachelor,Rent,1
58246,30,Male,3846,4,10517,37,557,4,11773,8,Married,Bachelor,Rent,0
58247,38,Male,4049,19,48215,20,850,2,19504,2,Married,Bachelor,Rent,0
58248,30,Male,8973,6,50000,21,778,6,30000,0,Single,Master,Rent,0
58249,43,Male,11285,19,50000,57,668,3,30000,4,Married,Bachelor,Own,0
58250,26,Female,6396,4,32452,32,796,2,22515,6,Divorced,High School,Rent,0
58251,18,Male,9280,0,50000,29,818,4,30000,1,Single,Bachelor,Own,0
58252,23,Male,5838,0,36257,38,813,3,30000,2,Divorced,High School,Rent,0
58253,30,Female,5228,9,27359,59,793,3,14252,0,Married,High School,Rent,1
58254,37,Male,7542,19,49500,46,793,4,29219,3,Married,Bachelor,Own,1
58255,31,Female,6229,5,44953,24,683,8,21843,0,Married,Bachelor,Own,0
58256,26,Male,5559,7,23043,52,816,4,21603,0,Married,Bachelor,Rent,0
58257,28,Female,2749,0,9883,27,848,8,3045,0,Single,PhD,Rent,1
58258,34,Male,3998,13,41839,25,621,5,6795,3,Married,High School,Rent,1
58259,39,Female,3969,0,11999,21,623,3,11186,4,Married,Master,Rent,0
58260,33,Male,3326,13,33734,58,766,2,20815,0,Single,Bachelor,Own,0
58261,45,Female,3724,17,11558,37,692,4,14826,4,Single,Bachelor,Rent,1
